Entity,Code,Day,0-17 years,12-17 years,18-24 years,20-29 years,12-15 years,16-19 years,18-29 years,30-39 years,40-49 years,5-11 years,50-59 years,60-69 years,60-64 years,50-54 years,55-59 years,25-49 years,65-69 years,70-74 years,80+ years,80-89 years,75-79 years,70-79 years,10-14 years,15-17 years,5-9 years,90+ years,0-19 years,65+ years,12-64 years
Argentina,ARG,2022-07-10,,34.37,,,,,43.28,61.24,78.32,,86.16,101.96,,,,,,,,96.85,,109.88,,,,,,,
Argentina,ARG,2022-07-11,,34.45,,,,,43.43,61.43,78.54,,86.38,102.19,,,,,,,,97.01,,110.11,,,,,,,
Argentina,ARG,2022-07-12,,34.54,,,,,43.59,61.62,78.76,,86.59,102.43,,,,,,,,97.21,,110.35,,,,,,,
Argentina,ARG,2022-07-13,,34.62,,,,,43.74,61.81,78.97,,86.82,102.68,,,,,,,,97.4,,110.59,,,,,,,
Argentina,ARG,2022-07-14,,34.71,,,,,43.9,62.01,79.18,,87.02,102.89,,,,,,,,97.58,,110.79,,,,,,,
Argentina,ARG,2022-07-15,,34.78,,,,,44.03,62.19,79.39,,87.23,103.1,,,,,,,,97.73,,110.97,,,,,,,
Argentina,ARG,2022-07-16,,34.8,,,,,44.07,62.24,79.43,,87.27,103.13,,,,,,,,97.75,,110.99,,,,,,,
Argentina,ARG,2022-07-17,,34.8,,,,,44.09,62.28,79.46,,87.29,103.15,,,,,,,,97.76,,111,,,,,,,
Argentina,ARG,2022-07-18,,34.89,,,,,44.22,62.43,79.64,,87.48,103.34,,,,,,,,97.91,,111.18,,,,,,,
Argentina,ARG,2022-07-19,,34.98,,,,,44.35,62.6,79.82,,87.71,103.55,,,,,,,,98.08,,111.43,,,,,,,
Argentina,ARG,2022-07-20,,35.06,,,,,44.46,62.73,79.97,,87.9,103.75,,,,,,,,98.27,,111.69,,,,,,,
Argentina,ARG,2022-07-21,,35.15,,,,,44.57,62.87,80.13,,88.09,103.93,,,,,,,,98.45,,111.93,,,,,,,
Argentina,ARG,2022-07-22,,35.27,,,,,44.69,63.03,80.32,,88.31,104.12,,,,,,,,98.62,,112.13,,,,,,,
Argentina,ARG,2022-07-23,,35.28,,,,,44.72,63.07,80.36,,88.36,104.15,,,,,,,,98.65,,112.18,,,,,,,
Argentina,ARG,2022-07-24,,35.28,,,,,44.74,63.1,80.38,,88.37,104.17,,,,,,,,98.66,,112.2,,,,,,,
Argentina,ARG,2022-07-25,,35.35,,,,,44.84,63.22,80.52,,88.54,104.32,,,,,,,,98.75,,112.34,,,,,,,
Argentina,ARG,2022-07-26,,35.46,,,,,44.96,63.36,80.68,,88.74,104.51,,,,,,,,98.88,,112.52,,,,,,,
Argentina,ARG,2022-07-27,,35.56,,,,,45.07,63.49,80.84,,88.92,104.68,,,,,,,,99.01,,112.68,,,,,,,
Argentina,ARG,2022-07-28,,35.66,,,,,45.19,63.63,81.01,,89.1,104.85,,,,,,,,99.13,,112.85,,,,,,,
Argentina,ARG,2022-07-29,,35.8,,,,,45.32,63.79,81.2,,89.31,105.02,,,,,,,,99.28,,113.02,,,,,,,
Argentina,ARG,2022-07-30,,35.83,,,,,45.35,63.83,81.24,,89.35,105.05,,,,,,,,99.31,,113.06,,,,,,,
Argentina,ARG,2022-07-31,,35.85,,,,,45.36,63.85,81.25,,89.37,105.07,,,,,,,,99.32,,113.07,,,,,,,
Argentina,ARG,2022-08-01,,35.91,,,,,45.46,63.95,81.38,,89.51,105.21,,,,,,,,99.42,,113.21,,,,,,,
Argentina,ARG,2022-08-02,,35.98,,,,,45.56,64.07,81.51,,89.65,105.35,,,,,,,,99.52,,113.35,,,,,,,
Argentina,ARG,2022-08-03,,36.05,,,,,45.64,64.16,81.63,,89.78,105.48,,,,,,,,99.62,,113.48,,,,,,,
Argentina,ARG,2022-08-04,,36.11,,,,,45.72,64.25,81.73,,89.91,105.6,,,,,,,,99.7,,113.6,,,,,,,
Argentina,ARG,2022-08-05,,36.19,,,,,45.82,64.37,81.87,,90.08,105.75,,,,,,,,99.8,,113.74,,,,,,,
Argentina,ARG,2022-08-06,,36.21,,,,,45.84,64.39,81.9,,90.11,105.77,,,,,,,,99.81,,113.76,,,,,,,
Argentina,ARG,2022-08-07,,36.22,,,,,45.85,64.4,81.91,,90.12,105.78,,,,,,,,99.82,,113.77,,,,,,,
Argentina,ARG,2022-08-08,,36.26,,,,,45.93,64.5,82.02,,90.28,105.94,,,,,,,,99.95,,113.93,,,,,,,
Argentina,ARG,2022-08-09,,36.32,,,,,46.02,64.6,82.13,,90.43,106.09,,,,,,,,100.07,,114.07,,,,,,,
Argentina,ARG,2022-08-10,,36.39,,,,,46.1,64.7,82.24,,90.58,106.25,,,,,,,,100.23,,114.22,,,,,,,
Argentina,ARG,2022-08-11,,36.44,,,,,46.18,64.79,82.34,,90.72,106.39,,,,,,,,100.37,,114.37,,,,,,,
Argentina,ARG,2022-08-12,,36.51,,,,,46.26,64.89,82.47,,90.9,106.56,,,,,,,,100.51,,114.54,,,,,,,
Argentina,ARG,2022-08-13,,36.52,,,,,46.28,64.92,82.49,,90.93,106.58,,,,,,,,100.53,,114.56,,,,,,,
Argentina,ARG,2022-08-14,,36.53,,,,,46.28,64.93,82.5,,90.95,106.59,,,,,,,,100.54,,114.57,,,,,,,
Argentina,ARG,2022-08-15,,36.54,,,,,46.3,64.94,82.52,,90.96,106.6,,,,,,,,100.54,,114.58,,,,,,,
Argentina,ARG,2022-08-16,,36.58,,,,,46.37,65.03,82.62,,91.1,106.73,,,,,,,,100.64,,114.7,,,,,,,
Argentina,ARG,2022-08-17,,36.63,,,,,46.44,65.12,82.72,,91.25,106.86,,,,,,,,100.76,,114.86,,,,,,,
Argentina,ARG,2022-08-18,,36.68,,,,,46.52,65.21,82.82,,91.39,107,,,,,,,,100.87,,115.04,,,,,,,
Argentina,ARG,2022-08-19,,36.74,,,,,46.59,65.29,82.91,,91.56,107.14,,,,,,,,100.97,,115.18,,,,,,,
Argentina,ARG,2022-08-20,,36.75,,,,,46.6,65.31,82.93,,91.59,107.16,,,,,,,,100.99,,115.2,,,,,,,
Argentina,ARG,2022-08-21,,36.75,,,,,46.61,65.32,82.94,,91.6,107.17,,,,,,,,100.99,,115.2,,,,,,,
Argentina,ARG,2022-08-22,,36.79,,,,,46.67,65.4,83.03,,91.77,107.32,,,,,,,,101.1,,115.4,,,,,,,
Argentina,ARG,2022-08-23,,36.84,,,,,46.73,65.48,83.11,,91.9,107.46,,,,,,,,101.18,,115.53,,,,,,,
Argentina,ARG,2022-08-24,,36.89,,,,,46.8,65.56,83.2,,92.03,107.59,,,,,,,,101.28,,115.66,,,,,,,
Argentina,ARG,2022-08-25,,36.94,,,,,46.87,65.64,83.29,,92.14,107.7,,,,,,,,101.36,,115.77,,,,,,,
Argentina,ARG,2022-08-26,,36.99,,,,,46.94,65.72,83.38,,92.27,107.81,,,,,,,,101.43,,115.87,,,,,,,
Argentina,ARG,2022-08-27,,37,,,,,46.95,65.74,83.4,,92.29,107.83,,,,,,,,101.44,,115.88,,,,,,,
Argentina,ARG,2022-08-28,,37,,,,,46.96,65.75,83.41,,92.3,107.83,,,,,,,,101.45,,115.88,,,,,,,
Argentina,ARG,2022-08-29,,37.04,,,,,47.01,65.82,83.48,,92.4,107.93,,,,,,,,101.52,,115.99,,,,,,,
Argentina,ARG,2022-08-30,,37.08,,,,,47.07,65.88,83.55,,92.49,108.02,,,,,,,,101.58,,116.07,,,,,,,
Argentina,ARG,2022-08-31,,37.12,,,,,47.13,65.94,83.61,,92.57,108.1,,,,,,,,101.63,,116.15,,,,,,,
Argentina,ARG,2022-09-01,,37.16,,,,,47.18,66,83.68,,92.65,108.17,,,,,,,,101.68,,116.22,,,,,,,
Argentina,ARG,2022-09-02,,37.17,,,,,47.19,66.01,83.69,,92.66,108.18,,,,,,,,101.69,,116.23,,,,,,,
Argentina,ARG,2022-09-03,,37.18,,,,,47.2,66.03,83.71,,92.68,108.19,,,,,,,,101.7,,116.25,,,,,,,
Argentina,ARG,2022-09-04,,37.18,,,,,47.2,66.03,83.71,,92.68,108.2,,,,,,,,101.7,,116.25,,,,,,,
Argentina,ARG,2022-09-05,,37.21,,,,,47.26,66.1,83.78,,92.76,108.28,,,,,,,,101.76,,116.34,,,,,,,
Argentina,ARG,2022-09-06,,37.24,,,,,47.32,66.16,83.85,,92.84,108.36,,,,,,,,101.82,,116.43,,,,,,,
Argentina,ARG,2022-09-07,,37.28,,,,,47.37,66.22,83.91,,92.92,108.44,,,,,,,,101.87,,116.5,,,,,,,
Argentina,ARG,2022-09-08,,37.32,,,,,47.42,66.28,83.97,,92.99,108.5,,,,,,,,101.91,,116.57,,,,,,,
Argentina,ARG,2022-09-09,,37.36,,,,,47.48,66.35,84.04,,93.07,108.57,,,,,,,,101.96,,116.63,,,,,,,
Argentina,ARG,2022-09-10,,37.37,,,,,47.49,66.36,84.06,,93.08,108.58,,,,,,,,101.97,,116.64,,,,,,,
Argentina,ARG,2022-09-11,,37.37,,,,,47.49,66.37,84.06,,93.09,108.58,,,,,,,,101.97,,116.65,,,,,,,
Argentina,ARG,2022-09-12,,37.4,,,,,47.54,66.42,84.12,,93.15,108.65,,,,,,,,102.02,,116.72,,,,,,,
Argentina,ARG,2022-09-13,,37.44,,,,,47.58,66.48,84.17,,93.22,108.71,,,,,,,,102.06,,116.78,,,,,,,
Argentina,ARG,2022-09-14,,37.47,,,,,47.63,66.53,84.23,,93.28,108.77,,,,,,,,102.1,,116.84,,,,,,,
Argentina,ARG,2022-09-15,,37.51,,,,,47.68,66.58,84.28,,93.33,108.82,,,,,,,,102.13,,116.89,,,,,,,
Argentina,ARG,2022-09-16,,37.54,,,,,47.72,66.64,84.34,,93.4,108.88,,,,,,,,102.18,,116.94,,,,,,,
Argentina,ARG,2022-09-17,,37.55,,,,,47.73,66.65,84.35,,93.41,108.89,,,,,,,,102.18,,116.95,,,,,,,
Argentina,ARG,2022-09-18,,37.55,,,,,47.73,66.65,84.36,,93.41,108.9,,,,,,,,102.18,,116.95,,,,,,,
Argentina,ARG,2022-09-19,,37.57,,,,,47.77,66.71,84.41,,93.47,108.96,,,,,,,,102.22,,117,,,,,,,
Argentina,ARG,2022-09-20,,37.59,,,,,47.81,66.75,84.46,,93.53,109.01,,,,,,,,102.25,,117.06,,,,,,,
Argentina,ARG,2022-09-21,,37.61,,,,,47.84,66.79,84.5,,93.57,109.05,,,,,,,,102.28,,117.1,,,,,,,
Argentina,ARG,2022-09-22,,37.64,,,,,47.89,66.84,84.55,,93.63,109.11,,,,,,,,102.32,,117.17,,,,,,,
Argentina,ARG,2022-09-23,,37.67,,,,,47.93,66.9,84.6,,93.7,109.17,,,,,,,,102.36,,117.22,,,,,,,
Argentina,ARG,2022-09-24,,37.68,,,,,47.94,66.9,84.61,,93.71,109.18,,,,,,,,102.36,,117.23,,,,,,,
Argentina,ARG,2022-09-25,,37.68,,,,,47.94,66.91,84.62,,93.71,109.18,,,,,,,,102.36,,117.23,,,,,,,
Argentina,ARG,2022-09-26,,37.71,,,,,47.98,66.95,84.67,,93.76,109.23,,,,,,,,102.4,,117.28,,,,,,,
Argentina,ARG,2022-09-27,,37.73,,,,,48.02,66.99,84.71,,93.81,109.28,,,,,,,,102.43,,117.32,,,,,,,
Argentina,ARG,2022-09-28,,37.76,,,,,48.05,67.03,84.74,,93.85,109.32,,,,,,,,102.46,,117.36,,,,,,,
Argentina,ARG,2022-09-29,,37.78,,,,,48.08,67.07,84.78,,93.89,109.36,,,,,,,,102.49,,117.4,,,,,,,
Argentina,ARG,2022-09-30,,37.81,,,,,48.12,67.11,84.82,,93.93,109.4,,,,,,,,102.52,,117.44,,,,,,,
Argentina,ARG,2022-10-01,,37.81,,,,,48.13,67.12,84.83,,93.94,109.4,,,,,,,,102.52,,117.44,,,,,,,
Argentina,ARG,2022-10-02,,37.81,,,,,48.13,67.12,84.83,,93.94,109.41,,,,,,,,102.52,,117.44,,,,,,,
Argentina,ARG,2022-10-03,,37.83,,,,,48.16,67.16,84.86,,93.97,109.44,,,,,,,,102.55,,117.47,,,,,,,
Argentina,ARG,2022-10-04,,37.85,,,,,48.19,67.19,84.9,,94.01,109.47,,,,,,,,102.57,,117.5,,,,,,,
Argentina,ARG,2022-10-05,,37.87,,,,,48.21,67.23,84.93,,94.04,109.5,,,,,,,,102.59,,117.53,,,,,,,
Argentina,ARG,2022-10-06,,37.89,,,,,48.25,67.27,84.97,,94.08,109.54,,,,,,,,102.61,,117.56,,,,,,,
Argentina,ARG,2022-10-07,,37.9,,,,,48.25,67.27,84.97,,94.08,109.54,,,,,,,,102.62,,117.56,,,,,,,
Argentina,ARG,2022-10-08,,37.9,,,,,48.26,67.28,84.98,,94.09,109.54,,,,,,,,102.62,,117.57,,,,,,,
Argentina,ARG,2022-10-09,,37.9,,,,,48.26,67.28,84.98,,94.09,109.55,,,,,,,,102.62,,117.57,,,,,,,
Argentina,ARG,2022-10-10,,37.9,,,,,48.26,67.28,84.98,,94.09,109.55,,,,,,,,102.62,,117.57,,,,,,,
Argentina,ARG,2022-10-11,,37.92,,,,,48.29,67.31,85.01,,94.12,109.58,,,,,,,,102.63,,117.59,,,,,,,
Argentina,ARG,2022-10-12,,37.93,,,,,48.32,67.34,85.04,,94.15,109.6,,,,,,,,102.65,,117.62,,,,,,,
Argentina,ARG,2022-10-13,,37.95,,,,,48.34,67.37,85.07,,94.18,109.63,,,,,,,,102.67,,117.64,,,,,,,
Argentina,ARG,2022-10-14,,37.97,,,,,48.37,67.4,85.1,,94.21,109.66,,,,,,,,102.69,,117.66,,,,,,,
Argentina,ARG,2022-10-15,,37.98,,,,,48.37,67.41,85.1,,94.21,109.66,,,,,,,,102.69,,117.67,,,,,,,
Argentina,ARG,2022-10-16,,37.98,,,,,48.37,67.41,85.11,,94.21,109.66,,,,,,,,102.69,,117.67,,,,,,,
Argentina,ARG,2022-10-17,,37.99,,,,,48.39,67.44,85.13,,94.24,109.69,,,,,,,,102.7,,117.69,,,,,,,
Argentina,ARG,2022-10-18,,38.01,,,,,48.42,67.47,85.16,,94.27,109.71,,,,,,,,102.72,,117.71,,,,,,,
Argentina,ARG,2022-10-19,,38.02,,,,,48.44,67.5,85.18,,94.29,109.74,,,,,,,,102.74,,117.73,,,,,,,
Argentina,ARG,2022-10-20,,38.04,,,,,48.47,67.53,85.21,,94.32,109.76,,,,,,,,102.75,,117.76,,,,,,,
Argentina,ARG,2022-10-21,,38.06,,,,,48.49,67.56,85.25,,94.35,109.79,,,,,,,,102.77,,117.79,,,,,,,
Argentina,ARG,2022-10-22,,38.06,,,,,48.5,67.57,85.25,,94.36,109.8,,,,,,,,102.78,,117.79,,,,,,,
Argentina,ARG,2022-10-23,,38.07,,,,,48.5,67.57,85.26,,94.36,109.8,,,,,,,,102.78,,117.79,,,,,,,
Argentina,ARG,2022-10-24,,38.08,,,,,48.52,67.6,85.28,,94.39,109.83,,,,,,,,102.8,,117.82,,,,,,,
Argentina,ARG,2022-10-25,,38.1,,,,,48.55,67.63,85.31,,94.41,109.86,,,,,,,,102.81,,117.85,,,,,,,
Argentina,ARG,2022-10-26,,38.11,,,,,48.57,67.66,85.33,,94.44,109.88,,,,,,,,102.83,,117.86,,,,,,,
Argentina,ARG,2022-10-27,,38.13,,,,,48.59,67.68,85.36,,94.47,109.9,,,,,,,,102.85,,117.89,,,,,,,
Argentina,ARG,2022-10-28,,38.14,,,,,48.62,67.71,85.39,,94.49,109.93,,,,,,,,102.86,,117.91,,,,,,,
Argentina,ARG,2022-10-29,,38.14,,,,,48.62,67.72,85.39,,94.5,109.93,,,,,,,,102.87,,117.92,,,,,,,
Argentina,ARG,2022-10-30,,38.14,,,,,48.62,67.72,85.39,,94.5,109.93,,,,,,,,102.87,,117.92,,,,,,,
Argentina,ARG,2022-10-31,,38.15,,,,,48.64,67.74,85.41,,94.52,109.97,,,,,,,,102.89,,117.95,,,,,,,
Argentina,ARG,2022-11-01,,38.17,,,,,48.66,67.77,85.44,,94.56,110.02,,,,,,,,102.93,,118.01,,,,,,,
Argentina,ARG,2022-11-02,,38.18,,,,,48.68,67.79,85.47,,94.6,110.08,,,,,,,,102.99,,118.1,,,,,,,
Argentina,ARG,2022-11-03,,38.19,,,,,48.7,67.82,85.5,,94.65,110.18,,,,,,,,103.08,,118.23,,,,,,,
Argentina,ARG,2022-11-04,,38.21,,,,,48.73,67.86,85.54,,94.72,110.29,,,,,,,,103.17,,118.38,,,,,,,
Argentina,ARG,2022-11-05,,38.21,,,,,48.74,67.87,85.55,,94.73,110.3,,,,,,,,103.19,,118.4,,,,,,,
Argentina,ARG,2022-11-06,,38.21,,,,,48.74,67.87,85.56,,94.76,110.35,,,,,,,,103.21,,118.43,,,,,,,
Argentina,ARG,2022-11-07,,38.23,,,,,48.76,67.9,85.6,,94.84,110.48,,,,,,,,103.33,,118.61,,,,,,,
Argentina,ARG,2022-11-08,,38.24,,,,,48.79,67.94,85.64,,94.91,110.61,,,,,,,,103.44,,118.78,,,,,,,
Argentina,ARG,2022-11-09,,38.26,,,,,48.82,67.97,85.69,,94.99,110.75,,,,,,,,103.6,,118.97,,,,,,,
Argentina,ARG,2022-11-10,,38.27,,,,,48.84,68.01,85.73,,95.07,110.88,,,,,,,,103.75,,119.15,,,,,,,
Argentina,ARG,2022-11-11,,38.29,,,,,48.87,68.05,85.78,,95.15,111.02,,,,,,,,103.89,,119.36,,,,,,,
Argentina,ARG,2022-11-12,,38.29,,,,,48.87,68.06,85.79,,95.17,111.04,,,,,,,,103.91,,119.38,,,,,,,
Argentina,ARG,2022-11-13,,38.29,,,,,48.88,68.06,85.8,,95.17,111.05,,,,,,,,103.92,,119.39,,,,,,,
Argentina,ARG,2022-11-14,,38.31,,,,,48.9,68.09,85.84,,95.25,111.2,,,,,,,,104.06,,119.59,,,,,,,
Argentina,ARG,2022-11-15,,38.32,,,,,48.93,68.13,85.88,,95.34,111.35,,,,,,,,104.23,,119.79,,,,,,,
Argentina,ARG,2022-11-16,,38.33,,,,,48.95,68.16,85.93,,95.41,111.49,,,,,,,,104.4,,119.99,,,,,,,
Argentina,ARG,2022-11-17,,38.35,,,,,48.98,68.19,85.97,,95.49,111.62,,,,,,,,104.54,,120.16,,,,,,,
Argentina,ARG,2022-11-18,,38.36,,,,,49.01,68.23,86.01,,95.57,111.75,,,,,,,,104.68,,120.32,,,,,,,
Argentina,ARG,2022-11-19,,38.36,,,,,49.01,68.24,86.02,,95.59,111.77,,,,,,,,104.71,,120.35,,,,,,,
Argentina,ARG,2022-11-20,,38.36,,,,,49.01,68.24,86.03,,95.59,111.77,,,,,,,,104.71,,120.35,,,,,,,
Argentina,ARG,2022-11-21,,38.36,,,,,49.01,68.24,86.03,,95.6,111.78,,,,,,,,104.72,,120.36,,,,,,,
Argentina,ARG,2022-11-22,,38.38,,,,,49.03,68.27,86.06,,95.66,111.88,,,,,,,,104.84,,120.49,,,,,,,
Argentina,ARG,2022-11-23,,38.39,,,,,49.06,68.3,86.1,,95.73,112,,,,,,,,104.98,,120.66,,,,,,,
Argentina,ARG,2022-11-24,,38.4,,,,,49.1,68.34,86.15,,95.82,112.15,,,,,,,,105.15,,120.87,,,,,,,
Argentina,ARG,2022-11-25,,38.41,,,,,49.13,68.39,86.2,,95.93,112.32,,,,,,,,105.38,,121.12,,,,,,,
Argentina,ARG,2022-11-26,,38.42,,,,,49.14,68.39,86.21,,95.94,112.35,,,,,,,,105.4,,121.14,,,,,,,
Argentina,ARG,2022-11-27,,38.42,,,,,49.14,68.4,86.21,,95.95,112.36,,,,,,,,105.42,,121.16,,,,,,,
Argentina,ARG,2022-11-28,,38.43,,,,,49.17,68.44,86.27,,96.09,112.62,,,,,,,,105.71,,121.55,,,,,,,
Argentina,ARG,2022-11-29,,38.45,,,,,49.21,68.5,86.37,,96.29,113.04,,,,,,,,106.15,,122.13,,,,,,,
Argentina,ARG,2022-11-30,,38.47,,,,,49.26,68.57,86.48,,96.55,113.53,,,,,,,,106.67,,122.82,,,,,,,
Argentina,ARG,2022-12-01,,38.5,,,,,49.3,68.63,86.6,,96.81,114.05,,,,,,,,107.22,,123.54,,,,,,,
Argentina,ARG,2022-12-02,,38.52,,,,,49.35,68.72,86.74,,97.13,114.63,,,,,,,,107.85,,124.35,,,,,,,
Argentina,ARG,2022-12-03,,38.53,,,,,49.36,68.74,86.77,,97.2,114.75,,,,,,,,107.97,,124.49,,,,,,,
Argentina,ARG,2022-12-04,,38.53,,,,,49.37,68.75,86.79,,97.23,114.8,,,,,,,,108.03,,124.56,,,,,,,
Argentina,ARG,2022-12-05,,38.56,,,,,49.43,68.85,86.96,,97.61,115.53,,,,,,,,108.8,,125.55,,,,,,,
Argentina,ARG,2022-12-06,,38.6,,,,,49.51,68.98,87.18,,98.06,116.4,,,,,,,,109.75,,126.75,,,,,,,
Argentina,ARG,2022-12-07,,38.65,,,,,49.59,69.12,87.42,,98.52,117.21,,,,,,,,110.57,,127.78,,,,,,,
Argentina,ARG,2022-12-08,,38.66,,,,,49.61,69.14,87.46,,98.61,117.33,,,,,,,,110.7,,127.92,,,,,,,
Argentina,ARG,2022-12-09,,38.66,,,,,49.62,69.16,87.49,,98.68,117.44,,,,,,,,110.83,,128.05,,,,,,,
Argentina,ARG,2022-12-10,,38.67,,,,,49.63,69.19,87.54,,98.8,117.61,,,,,,,,111.01,,128.24,,,,,,,
Argentina,ARG,2022-12-11,,38.67,,,,,49.64,69.2,87.55,,98.81,117.62,,,,,,,,111.03,,128.26,,,,,,,
Argentina,ARG,2022-12-12,,38.72,,,,,49.72,69.33,87.78,,99.28,118.54,,,,,,,,112.04,,129.52,,,,,,,
Argentina,ARG,2022-12-13,,38.76,,,,,49.81,69.47,88,,99.73,119.35,,,,,,,,112.99,,130.62,,,,,,,
Argentina,ARG,2022-12-14,,38.81,,,,,49.91,69.64,88.27,,100.23,120.17,,,,,,,,113.93,,131.69,,,,,,,
Argentina,ARG,2022-12-15,,38.87,,,,,50.02,69.81,88.54,,100.71,120.98,,,,,,,,114.89,,132.76,,,,,,,
Argentina,ARG,2022-12-16,,38.93,,,,,50.13,70,88.84,,101.24,121.81,,,,,,,,115.88,,133.79,,,,,,,
Argentina,ARG,2022-12-17,,38.94,,,,,50.16,70.04,88.92,,101.36,121.97,,,,,,,,116.05,,133.96,,,,,,,
Argentina,ARG,2022-12-18,,38.94,,,,,50.16,70.05,88.93,,101.38,121.99,,,,,,,,116.07,,133.99,,,,,,,
Argentina,ARG,2022-12-19,,38.99,,,,,50.24,70.19,89.15,,101.76,122.6,,,,,,,,116.79,,134.75,,,,,,,
Argentina,ARG,2022-12-20,,39.01,,,,,50.29,70.25,89.25,,101.9,122.79,,,,,,,,116.99,,134.98,,,,,,,
Argentina,ARG,2022-12-21,,39.07,,,,,50.41,70.43,89.53,,102.32,123.4,,,,,,,,117.72,,135.74,,,,,,,
Argentina,ARG,2022-12-22,,39.13,,,,,50.52,70.59,89.76,,102.67,123.87,,,,,,,,118.29,,136.3,,,,,,,
Argentina,ARG,2022-12-23,,39.15,,,,,50.56,70.64,89.84,,102.79,124.01,,,,,,,,118.48,,136.47,,,,,,,
Argentina,ARG,2022-12-24,,39.15,,,,,50.56,70.65,89.85,,102.81,124.02,,,,,,,,118.49,,136.48,,,,,,,
Argentina,ARG,2022-12-25,,39.15,,,,,50.56,70.65,89.85,,102.81,124.02,,,,,,,,118.5,,136.48,,,,,,,
Argentina,ARG,2022-12-26,,39.21,,,,,50.68,70.82,90.14,,103.24,124.63,,,,,,,,119.14,,137.18,,,,,,,
Argentina,ARG,2022-12-27,,39.3,,,,,50.83,71.04,90.48,,103.74,125.34,,,,,,,,119.9,,138.02,,,,,,,
Argentina,ARG,2022-12-28,,39.38,,,,,50.98,71.26,90.81,,104.21,125.96,,,,,,,,120.6,,138.73,,,,,,,
Argentina,ARG,2022-12-29,,39.45,,,,,51.11,71.44,91.07,,104.58,126.43,,,,,,,,121.14,,139.27,,,,,,,
Argentina,ARG,2022-12-30,,39.47,,,,,51.14,71.48,91.14,,104.67,126.54,,,,,,,,121.28,,139.39,,,,,,,
Argentina,ARG,2022-12-31,,39.47,,,,,51.14,71.48,91.14,,104.68,126.54,,,,,,,,121.28,,139.39,,,,,,,
Argentina,ARG,2023-01-01,,39.47,,,,,51.14,71.48,91.15,,104.68,126.55,,,,,,,,121.29,,139.4,,,,,,,
Argentina,ARG,2023-01-02,,39.52,,,,,51.24,71.63,91.38,,105.02,127.02,,,,,,,,121.75,,139.94,,,,,,,
Argentina,ARG,2023-01-03,,39.59,,,,,51.36,71.79,91.65,,105.4,127.58,,,,,,,,122.36,,140.64,,,,,,,
Argentina,ARG,2023-01-04,,39.67,,,,,51.49,71.97,91.94,,105.82,128.19,,,,,,,,123.02,,141.39,,,,,,,
Argentina,ARG,2023-01-05,,39.74,,,,,51.62,72.15,92.2,,106.19,128.73,,,,,,,,123.62,,142.06,,,,,,,
Argentina,ARG,2023-01-06,,39.82,,,,,51.73,72.32,92.46,,106.56,129.22,,,,,,,,124.15,,142.64,,,,,,,
Argentina,ARG,2023-01-07,,39.83,,,,,51.75,72.35,92.51,,106.62,129.29,,,,,,,,124.22,,142.71,,,,,,,
Argentina,ARG,2023-01-08,,39.83,,,,,51.76,72.36,92.53,,106.64,129.32,,,,,,,,124.24,,142.74,,,,,,,
Argentina,ARG,2023-01-09,,39.94,,,,,51.86,72.51,92.75,,106.92,129.73,,,,,,,,124.67,,143.23,,,,,,,
Argentina,ARG,2023-01-10,,40.06,,,,,51.97,72.65,92.96,,107.21,130.12,,,,,,,,125.09,,143.69,,,,,,,
Argentina,ARG,2023-01-11,,40.19,,,,,52.07,72.8,93.18,,107.48,130.5,,,,,,,,125.51,,144.12,,,,,,,
Argentina,ARG,2023-01-12,,40.32,,,,,52.17,72.94,93.38,,107.72,130.84,,,,,,,,125.9,,144.54,,,,,,,
Argentina,ARG,2023-01-13,,40.43,,,,,52.27,73.09,93.59,,107.98,131.18,,,,,,,,126.26,,144.92,,,,,,,
Argentina,ARG,2023-01-14,,40.46,,,,,52.29,73.12,93.63,,108.02,131.24,,,,,,,,126.33,,144.99,,,,,,,
Argentina,ARG,2023-01-15,,40.47,,,,,52.29,73.13,93.64,,108.04,131.27,,,,,,,,126.36,,145.02,,,,,,,
Argentina,ARG,2023-01-16,,40.56,,,,,52.37,73.24,93.8,,108.23,131.53,,,,,,,,126.64,,145.32,,,,,,,
Argentina,ARG,2023-01-17,,40.65,,,,,52.44,73.33,93.93,,108.39,131.73,,,,,,,,126.86,,145.55,,,,,,,
Argentina,ARG,2023-01-18,,40.73,,,,,52.51,73.43,94.06,,108.56,131.95,,,,,,,,127.09,,145.78,,,,,,,
Argentina,ARG,2023-01-19,,40.8,,,,,52.57,73.5,94.16,,108.7,132.11,,,,,,,,127.26,,145.96,,,,,,,
Argentina,ARG,2023-01-20,,40.88,,,,,52.63,73.59,94.28,,108.87,132.3,,,,,,,,127.43,,146.15,,,,,,,
Argentina,ARG,2023-01-21,,40.89,,,,,52.64,73.61,94.31,,108.91,132.33,,,,,,,,127.46,,146.18,,,,,,,
Argentina,ARG,2023-01-22,,40.9,,,,,52.64,73.61,94.32,,108.93,132.35,,,,,,,,127.47,,146.19,,,,,,,
Argentina,ARG,2023-01-23,,40.95,,,,,52.69,73.68,94.41,,109.06,132.51,,,,,,,,127.62,,146.36,,,,,,,
Argentina,ARG,2023-01-24,,41.02,,,,,52.75,73.75,94.51,,109.2,132.66,,,,,,,,127.77,,146.52,,,,,,,
Argentina,ARG,2023-01-25,,41.09,,,,,52.8,73.82,94.61,,109.32,132.81,,,,,,,,127.92,,146.68,,,,,,,
