Entity,Code,Year,Birth rate,Month with peak value
Switzerland,CHE,1909,25.637432,3
Switzerland,CHE,1910,25.197432,2
Switzerland,CHE,1911,24.31125,4
Switzerland,CHE,1912,24.403828,3
Switzerland,CHE,1913,23.588802,2
Switzerland,CHE,1914,22.814493,3
Switzerland,CHE,1915,19.625454,3
Switzerland,CHE,1916,19.081524,3
Switzerland,CHE,1917,18.614237,3
Switzerland,CHE,1918,18.7342,3
Switzerland,CHE,1919,18.6663,11
Switzerland,CHE,1920,20.987394,2
Switzerland,CHE,1921,20.8135,3
Switzerland,CHE,1922,19.522608,2
Switzerland,CHE,1923,19.23291,3
Switzerland,CHE,1924,18.602562,3
Switzerland,CHE,1925,18.27954,2
Switzerland,CHE,1926,18.079613,3
Switzerland,CHE,1927,17.343021,3
Switzerland,CHE,1928,17.296303,2
Switzerland,CHE,1929,17.084133,2
Switzerland,CHE,1930,17.241007,2
Switzerland,CHE,1931,16.770864,3
Switzerland,CHE,1932,16.7789,3
Switzerland,CHE,1933,16.42371,3
Switzerland,CHE,1934,16.264706,4
Switzerland,CHE,1935,15.958648,2
Switzerland,CHE,1936,15.549516,3
Switzerland,CHE,1937,14.882122,2
Switzerland,CHE,1938,15.127829,3
Switzerland,CHE,1939,15.074444,4
Switzerland,CHE,1940,15.077375,4
Switzerland,CHE,1941,16.850061,4
Switzerland,CHE,1942,18.359568,5
Switzerland,CHE,1943,19.194088,2
Switzerland,CHE,1944,19.63424,2
Switzerland,CHE,1945,20.151901,2
Switzerland,CHE,1946,20.125933,2
Switzerland,CHE,1947,19.535799,2
Switzerland,CHE,1948,19.290781,4
Switzerland,CHE,1949,18.500618,2
Switzerland,CHE,1950,18.160755,4
Switzerland,CHE,1951,17.362686,2
Switzerland,CHE,1952,17.482622,3
Switzerland,CHE,1953,17.139833,3
Switzerland,CHE,1954,17.065134,2
Switzerland,CHE,1955,17.166933,3
Switzerland,CHE,1956,17.463428,3
Switzerland,CHE,1957,17.816309,2
Switzerland,CHE,1958,17.70586,3
Switzerland,CHE,1959,17.775457,3
Switzerland,CHE,1960,17.819506,3
Switzerland,CHE,1961,18.513033,4
Switzerland,CHE,1962,18.937284,3
Switzerland,CHE,1963,19.503948,4
Switzerland,CHE,1964,19.633997,3
Switzerland,CHE,1965,19.183792,3
Switzerland,CHE,1966,18.649176,3
Switzerland,CHE,1967,18.045004,4
Switzerland,CHE,1968,17.42917,3
Switzerland,CHE,1969,16.794264,4
Switzerland,CHE,1970,16.082933,3
Switzerland,CHE,1971,15.542724,3
Switzerland,CHE,1972,14.652322,3
Switzerland,CHE,1973,13.917819,5
Switzerland,CHE,1974,13.357825,4
Switzerland,CHE,1975,12.345052,4
Switzerland,CHE,1976,11.739458,6
Switzerland,CHE,1977,11.5904875,3
Switzerland,CHE,1978,11.36908,4
Switzerland,CHE,1979,11.45382,4
Switzerland,CHE,1980,11.686027,4
Switzerland,CHE,1981,11.641643,4
Switzerland,CHE,1982,11.756136,4
Switzerland,CHE,1983,11.492569,5
Switzerland,CHE,1984,11.623643,7
Switzerland,CHE,1985,11.569356,3
Switzerland,CHE,1986,11.770202,4
Switzerland,CHE,1987,11.728989,6
Switzerland,CHE,1988,12.236452,3
Switzerland,CHE,1989,12.264356,7
Switzerland,CHE,1990,12.578721,9
Switzerland,CHE,1991,12.770082,9
Switzerland,CHE,1992,12.7052355,9
Switzerland,CHE,1993,12.129342,4
Switzerland,CHE,1994,11.911515,3
Switzerland,CHE,1995,11.71559,9
Switzerland,CHE,1996,11.757591,7
Switzerland,CHE,1997,11.383053,7
Switzerland,CHE,1998,11.128291,4
Switzerland,CHE,1999,11.009675,9
Switzerland,CHE,2000,10.954107,9
Switzerland,CHE,2001,10.038986,7
Switzerland,CHE,2002,9.986398,9
Switzerland,CHE,2003,9.834678,9
Switzerland,CHE,2004,9.935467,7
Switzerland,CHE,2005,9.842952,9
Switzerland,CHE,2006,9.84787,9
Switzerland,CHE,2007,9.932668,9
Switzerland,CHE,2008,10.111761,7
Switzerland,CHE,2009,10.176659,9
Switzerland,CHE,2010,10.324691,9
Switzerland,CHE,2011,10.269155,7
Switzerland,CHE,2012,10.3303995,9
Switzerland,CHE,2013,10.293068,7
Switzerland,CHE,2014,10.481032,9
Switzerland,CHE,2015,10.510452,9
Switzerland,CHE,2016,10.556252,9
Switzerland,CHE,2017,10.380313,7
Switzerland,CHE,2018,10.356233,7
Switzerland,CHE,2019,10.086093,7
Switzerland,CHE,2020,9.983753,7
Switzerland,CHE,2021,10.339847,9
Switzerland,CHE,2022,9.426344,7
Switzerland,CHE,2023,9.077996,6
Taiwan,TWN,1970,27.327051,
Taiwan,TWN,1971,25.86309,
Taiwan,TWN,1972,24.354149,
Taiwan,TWN,1973,23.966856,
Taiwan,TWN,1974,22.815296,
Taiwan,TWN,1975,22.561785,
Taiwan,TWN,1976,26.259563,
Taiwan,TWN,1977,23.845629,
Taiwan,TWN,1978,24.483717,
Taiwan,TWN,1979,24.61232,
Taiwan,TWN,1980,23.566288,
Taiwan,TWN,1981,23.28339,
Taiwan,TWN,1982,22.165133,
Taiwan,TWN,1983,20.647245,
Taiwan,TWN,1984,19.691504,
Taiwan,TWN,1985,18.04274,
Taiwan,TWN,1986,15.91264,
Taiwan,TWN,1987,16.107859,
Taiwan,TWN,1988,17.40244,
Taiwan,TWN,1989,15.730634,
Taiwan,TWN,1990,16.732319,
Taiwan,TWN,1991,15.711941,
Taiwan,TWN,1992,15.603464,
Taiwan,TWN,1993,15.679562,
Taiwan,TWN,1994,15.429641,
Taiwan,TWN,1995,15.430494,
Taiwan,TWN,1996,15.196445,
Taiwan,TWN,1997,15.108563,
Taiwan,TWN,1998,12.375569,
Taiwan,TWN,1999,12.964832,
Taiwan,TWN,2000,13.91699,
Taiwan,TWN,2001,11.585563,
Taiwan,TWN,2002,11.023121,
Taiwan,TWN,2003,10.108633,
Taiwan,TWN,2004,9.639106,
Taiwan,TWN,2005,9.107648,
Taiwan,TWN,2006,9.0433855,
Taiwan,TWN,2007,8.913423,
Taiwan,TWN,2008,8.56472,
Taiwan,TWN,2009,8.345762,
Taiwan,TWN,2010,7.2046576,
Taiwan,TWN,2011,8.568429,
Taiwan,TWN,2012,10.10634,
Taiwan,TWN,2013,8.364953,
Taiwan,TWN,2014,9.048502,
Taiwan,TWN,2015,9.097025,
Taiwan,TWN,2016,8.840004,
Taiwan,TWN,2017,8.269879,
Taiwan,TWN,2018,7.6662035,
Taiwan,TWN,2019,7.4233627,
Taiwan,TWN,2020,6.8343687,
Taiwan,TWN,2021,6.6649594,
Taiwan,TWN,2022,5.87873,
Taiwan,TWN,2023,5.755374,
Ukraine,UKR,1959,21.041346,
Ukraine,UKR,1960,20.694315,
Ukraine,UKR,1961,19.58258,
Ukraine,UKR,1962,18.853685,
Ukraine,UKR,1963,17.989052,
Ukraine,UKR,1964,16.59156,
Ukraine,UKR,1965,15.319354,
Ukraine,UKR,1966,15.649622,
Ukraine,UKR,1967,15.195626,
Ukraine,UKR,1968,14.922486,1
Ukraine,UKR,1969,14.69278,4
Ukraine,UKR,1970,15.251788,4
Ukraine,UKR,1971,15.541431,5
Ukraine,UKR,1972,15.602418,4
Ukraine,UKR,1973,14.942662,1
Ukraine,UKR,1974,15.204184,5
Ukraine,UKR,1975,15.153868,6
Ukraine,UKR,1976,15.23784,7
Ukraine,UKR,1977,14.74202,5
Ukraine,UKR,1978,14.805681,7
Ukraine,UKR,1979,14.816234,6
Ukraine,UKR,1980,14.891565,7
Ukraine,UKR,1981,14.637611,6
Ukraine,UKR,1982,14.825858,7
Ukraine,UKR,1983,15.995513,7
Ukraine,UKR,1984,15.631045,7
Ukraine,UKR,1985,15.000982,7
Ukraine,UKR,1986,15.544445,7
Ukraine,UKR,1987,14.869982,7
Ukraine,UKR,1988,14.502059,7
Ukraine,UKR,1989,13.433102,6
Ukraine,UKR,1990,12.748561,7
Ukraine,UKR,1991,12.218178,7
Ukraine,UKR,1992,11.539454,7
Ukraine,UKR,1993,10.750818,7
Ukraine,UKR,1994,10.087319,4
Ukraine,UKR,1995,9.612849,2
Ukraine,UKR,1996,9.187882,7
Ukraine,UKR,1997,8.784733,7
Ukraine,UKR,1998,8.391942,7
Ukraine,UKR,1999,7.857421,7
Ukraine,UKR,2000,7.8427744,2
Ukraine,UKR,2001,7.737994,7
Ukraine,UKR,2002,8.109695,7
Ukraine,UKR,2003,8.55196,7
Ukraine,UKR,2004,9.007489,7
Ukraine,UKR,2005,9.048333,9
Ukraine,UKR,2006,9.850583,8
Ukraine,UKR,2007,10.175628,7
Ukraine,UKR,2008,11.057418,7
Ukraine,UKR,2009,11.15405,7
Ukraine,UKR,2010,10.871784,7
Ukraine,UKR,2011,11.0247555,8
Ukraine,UKR,2012,11.45813,7
Ukraine,UKR,2013,11.101606,7
United Kingdom,GBR,1922,20.924456,
United Kingdom,GBR,1923,20.235756,
United Kingdom,GBR,1924,19.326933,
United Kingdom,GBR,1925,18.716906,
United Kingdom,GBR,1926,18.242588,
United Kingdom,GBR,1927,17.10408,
United Kingdom,GBR,1928,17.171204,
United Kingdom,GBR,1929,16.644499,
United Kingdom,GBR,1930,16.77245,
United Kingdom,GBR,1931,16.290068,
United Kingdom,GBR,1932,15.790594,
United Kingdom,GBR,1933,14.883408,
United Kingdom,GBR,1934,15.271569,
United Kingdom,GBR,1935,15.205795,
United Kingdom,GBR,1936,15.325059,
United Kingdom,GBR,1937,15.334526,
United Kingdom,GBR,1938,15.521594,5
United Kingdom,GBR,1939,15.289879,5
United Kingdom,GBR,1940,14.9925165,4
United Kingdom,GBR,1941,15.301512,9
United Kingdom,GBR,1942,17.315386,6
United Kingdom,GBR,1943,18.406406,5
United Kingdom,GBR,1944,20.082603,5
United Kingdom,GBR,1945,18.17396,5
United Kingdom,GBR,1946,21.079044,12
United Kingdom,GBR,1947,21.593071,1
United Kingdom,GBR,1948,18.586748,4
United Kingdom,GBR,1949,17.320984,4
United Kingdom,GBR,1950,16.391027,3
United Kingdom,GBR,1951,15.8318,5
United Kingdom,GBR,1952,15.735938,4
United Kingdom,GBR,1953,15.888562,5
United Kingdom,GBR,1954,15.627536,5
United Kingdom,GBR,1955,15.450331,3
United Kingdom,GBR,1956,16.086016,3
United Kingdom,GBR,1957,16.522312,5
United Kingdom,GBR,1958,16.802933,3
United Kingdom,GBR,1959,16.865242,3
United Kingdom,GBR,1960,17.527763,3
United Kingdom,GBR,1961,17.911991,3
United Kingdom,GBR,1962,18.379555,3
United Kingdom,GBR,1963,18.510601,3
United Kingdom,GBR,1964,18.848011,4
United Kingdom,GBR,1965,18.399332,3
United Kingdom,GBR,1966,17.96588,3
United Kingdom,GBR,1967,17.546305,3
United Kingdom,GBR,1968,17.187609,3
United Kingdom,GBR,1969,16.62581,3
United Kingdom,GBR,1970,16.273441,3
United Kingdom,GBR,1971,16.167135,3
United Kingdom,GBR,1972,14.890351,3
United Kingdom,GBR,1973,13.880146,3
United Kingdom,GBR,1974,13.106212,3
United Kingdom,GBR,1975,12.401089,4
United Kingdom,GBR,1976,12.010844,3
United Kingdom,GBR,1977,11.6875,9
United Kingdom,GBR,1978,12.2234335,9
United Kingdom,GBR,1979,13.06515,5
United Kingdom,GBR,1980,13.389254,7
United Kingdom,GBR,1981,12.968987,7
United Kingdom,GBR,1982,12.767453,9
United Kingdom,GBR,1983,12.813115,9
United Kingdom,GBR,1984,12.945508,9
United Kingdom,GBR,1985,13.291721,9
United Kingdom,GBR,1986,13.337048,9
United Kingdom,GBR,1987,13.670751,6
United Kingdom,GBR,1988,13.85132,9
United Kingdom,GBR,1989,13.637387,6
United Kingdom,GBR,1990,13.97306,7
United Kingdom,GBR,1991,13.819941,7
United Kingdom,GBR,1992,13.579241,7
United Kingdom,GBR,1993,13.212748,9
United Kingdom,GBR,1994,12.992046,6
United Kingdom,GBR,1995,12.633569,6
United Kingdom,GBR,1996,12.624554,9
United Kingdom,GBR,1997,12.47888,4
United Kingdom,GBR,1998,12.280824,9
United Kingdom,GBR,1999,11.955163,6
United Kingdom,GBR,2000,11.563148,7
United Kingdom,GBR,2001,11.348592,9
United Kingdom,GBR,2002,11.297851,9
United Kingdom,GBR,2003,11.69924,9
United Kingdom,GBR,2004,11.984876,9
United Kingdom,GBR,2005,12.014597,9
United Kingdom,GBR,2006,12.356948,9
United Kingdom,GBR,2007,12.689115,9
United Kingdom,GBR,2008,12.873122,9
United Kingdom,GBR,2009,12.743845,9
United Kingdom,GBR,2010,12.920534,9
United Kingdom,GBR,2011,12.822858,9
United Kingdom,GBR,2012,12.806928,9
United Kingdom,GBR,2013,12.1858015,9
United Kingdom,GBR,2014,12.1129675,9
United Kingdom,GBR,2015,11.984887,9
United Kingdom,GBR,2016,11.859113,9
United Kingdom,GBR,2017,11.478497,9
United Kingdom,GBR,2018,11.0557375,9
United Kingdom,GBR,2019,10.72423,9
United Kingdom,GBR,2020,10.219156,7
United Kingdom,GBR,2021,10.389706,9
United Kingdom,GBR,2022,10.005345,9
United States,USA,1933,18.41797,2
United States,USA,1934,19.016539,9
United States,USA,1935,18.74101,8
United States,USA,1936,18.444218,7
United States,USA,1937,18.783092,8
United States,USA,1938,19.303427,8
United States,USA,1939,18.912298,9
United States,USA,1940,19.466269,8
United States,USA,1941,20.387718,7
United States,USA,1942,22.378344,9
United States,USA,1943,23.133738,2
United States,USA,1944,21.997414,7
United States,USA,1945,21.533443,9
United States,USA,1946,25.022867,11
United States,USA,1947,26.919983,1
United States,USA,1948,25.118351,9
United States,USA,1949,24.75782,8
United States,USA,1950,24.214188,9
United States,USA,1951,25.1044,9
United States,USA,1952,25.324211,9
United States,USA,1953,25.255207,9
United States,USA,1954,25.52989,9
United States,USA,1955,25.21264,9
United States,USA,1956,25.432425,9
United States,USA,1957,25.507792,9
United States,USA,1958,24.752878,9
United States,USA,1959,24.542982,9
United States,USA,1960,23.838438,9
United States,USA,1961,23.510237,9
United States,USA,1962,22.594376,9
United States,USA,1963,21.892092,9
United States,USA,1964,21.212471,9
United States,USA,1965,19.545393,9
United States,USA,1966,18.531221,9
United States,USA,1967,17.913448,9
United States,USA,1968,17.644289,9
United States,USA,1969,17.96247,9
United States,USA,1970,18.409096,9
United States,USA,1971,17.3143,9
United States,USA,1972,15.665668,9
United States,USA,1973,14.920167,8
United States,USA,1974,14.888014,9
United States,USA,1975,14.673211,9
United States,USA,1976,14.638977,9
United States,USA,1977,15.222005,9
United States,USA,1978,15.094634,9
United States,USA,1979,15.652065,8
United States,USA,1980,15.9978485,9
United States,USA,1981,15.897529,9
United States,USA,1982,15.9693,9
United States,USA,1983,15.641223,9
United States,USA,1984,15.631558,9
United States,USA,1985,15.88115,9
United States,USA,1986,15.721415,9
United States,USA,1987,15.799229,9
United States,USA,1988,16.068504,9
United States,USA,1989,16.455856,9
United States,USA,1990,16.759493,8
United States,USA,1991,16.365059,9
United States,USA,1992,15.965838,7
United States,USA,1993,15.500126,9
United States,USA,1994,15.125297,8
United States,USA,1995,14.743569,8
United States,USA,1996,14.543577,9
United States,USA,1997,14.335906,7
United States,USA,1998,14.390073,9
United States,USA,1999,14.28979,9
United States,USA,2000,14.488312,8
United States,USA,2001,14.220398,8
United States,USA,2002,14.068099,9
United States,USA,2003,14.180298,9
United States,USA,2004,14.130786,9
United States,USA,2005,14.089122,9
United States,USA,2006,14.387116,8
United States,USA,2007,14.419686,8
United States,USA,2008,14.0560875,9
United States,USA,2009,13.545288,9
United States,USA,2010,13.003581,9
United States,USA,2011,12.754789,8
United States,USA,2012,12.661092,8
United States,USA,2013,12.505232,8
United States,USA,2014,12.593927,9
United States,USA,2015,12.47079,9
United States,USA,2016,12.278378,8
United States,USA,2017,11.915223,8
United States,USA,2018,11.649748,8
United States,USA,2019,11.456923,8
United States,USA,2020,10.957301,9
United States,USA,2021,11.04112,9
United States,USA,2022,11.01087,8
United States,USA,2023,10.720586,8
West Germany,OWID_GFR,1956,15.987907,3
West Germany,OWID_GFR,1957,16.719074,2
West Germany,OWID_GFR,1958,16.721695,3
West Germany,OWID_GFR,1959,17.3889,2
West Germany,OWID_GFR,1960,17.520418,3
West Germany,OWID_GFR,1961,18.088028,3
West Germany,OWID_GFR,1962,17.996218,3
West Germany,OWID_GFR,1963,18.410236,3
West Germany,OWID_GFR,1964,18.408854,3
West Germany,OWID_GFR,1965,17.822147,3
West Germany,OWID_GFR,1966,17.711683,3
West Germany,OWID_GFR,1967,17.0479,2
West Germany,OWID_GFR,1968,16.175724,3
West Germany,OWID_GFR,1969,14.940594,3
West Germany,OWID_GFR,1970,13.249483,3
West Germany,OWID_GFR,1971,12.763431,3
West Germany,OWID_GFR,1972,11.402395,3
West Germany,OWID_GFR,1973,10.284808,3
West Germany,OWID_GFR,1974,10.087194,5
West Germany,OWID_GFR,1975,9.687879,2
West Germany,OWID_GFR,1976,9.780272,9
West Germany,OWID_GFR,1977,9.478675,6
West Germany,OWID_GFR,1978,9.396382,5
West Germany,OWID_GFR,1979,9.491366,9
West Germany,OWID_GFR,1980,10.102571,7
West Germany,OWID_GFR,1981,10.130524,9
West Germany,OWID_GFR,1982,10.066842,9
West Germany,OWID_GFR,1983,9.65542,9
West Germany,OWID_GFR,1984,9.529747,7
West Germany,OWID_GFR,1985,9.60293,9
West Germany,OWID_GFR,1986,10.26036,9
West Germany,OWID_GFR,1987,10.502566,9
West Germany,OWID_GFR,1988,11.061814,9
West Germany,OWID_GFR,1989,11.055266,7
West Germany,OWID_GFR,1990,11.624385,9
West Germany,OWID_GFR,1991,11.365853,9
West Germany,OWID_GFR,1992,11.219402,9
West Germany,OWID_GFR,1993,11.046642,9
West Germany,OWID_GFR,1994,10.567824,9
West Germany,OWID_GFR,1995,10.389358,9
West Germany,OWID_GFR,1996,10.669821,9
West Germany,OWID_GFR,1997,10.780206,7
West Germany,OWID_GFR,1998,10.322782,9
West Germany,OWID_GFR,1999,10.047983,9
West Germany,OWID_GFR,2000,9.902078,9
West Germany,OWID_GFR,2001,9.443576,7
West Germany,OWID_GFR,2002,9.199491,9
West Germany,OWID_GFR,2003,8.98735,7
West Germany,OWID_GFR,2004,8.921508,7
West Germany,OWID_GFR,2005,8.649603,9
West Germany,OWID_GFR,2006,8.455403,9
West Germany,OWID_GFR,2007,8.584304,9
West Germany,OWID_GFR,2008,8.526518,7
West Germany,OWID_GFR,2009,8.298641,7
West Germany,OWID_GFR,2010,8.458458,9
West Germany,OWID_GFR,2011,8.2745075,9
West Germany,OWID_GFR,2012,8.408929,9
West Germany,OWID_GFR,2013,8.511952,9
West Germany,OWID_GFR,2014,8.907695,9
West Germany,OWID_GFR,2015,9.16803,9
West Germany,OWID_GFR,2016,9.722017,9
West Germany,OWID_GFR,2017,9.62158,9
West Germany,OWID_GFR,2018,9.663855,7
West Germany,OWID_GFR,2019,9.560825,7
West Germany,OWID_GFR,2020,9.525705,9
