fips,name,category,metro
46119,"Sully County, South Dakota",none,Nonmetro
46121,"Todd County, South Dakota",both,Nonmetro
46123,"Tripp County, South Dakota",none,Nonmetro
46125,"Turner County, South Dakota",none,Metro
46127,"Union County, South Dakota",none,Metro
46129,"Walworth County, South Dakota",none,Nonmetro
46135,"Yankton County, South Dakota",none,Nonmetro
46137,"Ziebach County, South Dakota",both,Nonmetro
47001,"Anderson County, Tennessee",none,Metro
47003,"Bedford County, Tennessee",none,Nonmetro
47005,"Benton County, Tennessee",none,Nonmetro
47007,"Bledsoe County, Tennessee",high,Nonmetro
47009,"Blount County, Tennessee",none,Metro
47011,"Bradley County, Tennessee",none,Metro
47013,"Campbell County, Tennessee",both,Metro
47015,"Cannon County, Tennessee",none,Metro
47017,"Carroll County, Tennessee",none,Nonmetro
47019,"Carter County, Tennessee",high,Metro
47021,"Cheatham County, Tennessee",none,Metro
47023,"Chester County, Tennessee",none,Metro
47025,"Claiborne County, Tennessee",both,Nonmetro
47027,"Clay County, Tennessee",high,Nonmetro
47029,"Cocke County, Tennessee",both,Nonmetro
47031,"Coffee County, Tennessee",none,Nonmetro
47033,"Crockett County, Tennessee",none,Metro
47035,"Cumberland County, Tennessee",none,Nonmetro
47037,"Davidson County, Tennessee",none,Metro
47039,"Decatur County, Tennessee",none,Nonmetro
47041,"DeKalb County, Tennessee",none,Nonmetro
47043,"Dickson County, Tennessee",none,Metro
47045,"Dyer County, Tennessee",none,Nonmetro
47047,"Fayette County, Tennessee",none,Metro
47049,"Fentress County, Tennessee",both,Nonmetro
47051,"Franklin County, Tennessee",none,Nonmetro
47053,"Gibson County, Tennessee",none,Nonmetro
47055,"Giles County, Tennessee",none,Nonmetro
47057,"Grainger County, Tennessee",none,Metro
47059,"Greene County, Tennessee",none,Nonmetro
47061,"Grundy County, Tennessee",both,Nonmetro
47063,"Hamblen County, Tennessee",none,Metro
47065,"Hamilton County, Tennessee",none,Metro
47067,"Hancock County, Tennessee",both,Nonmetro
47069,"Hardeman County, Tennessee",none,Nonmetro
47071,"Hardin County, Tennessee",high,Nonmetro
47073,"Hawkins County, Tennessee",none,Metro
47075,"Haywood County, Tennessee",none,Nonmetro
47077,"Henderson County, Tennessee",none,Nonmetro
47079,"Henry County, Tennessee",high,Nonmetro
47081,"Hickman County, Tennessee",none,Metro
47083,"Houston County, Tennessee",none,Nonmetro
47085,"Humphreys County, Tennessee",none,Nonmetro
47087,"Jackson County, Tennessee",none,Nonmetro
47089,"Jefferson County, Tennessee",none,Metro
47091,"Johnson County, Tennessee",both,Nonmetro
47093,"Knox County, Tennessee",none,Metro
47095,"Lake County, Tennessee",both,Nonmetro
47097,"Lauderdale County, Tennessee",high,Nonmetro
47099,"Lawrence County, Tennessee",none,Nonmetro
47101,"Lewis County, Tennessee",none,Nonmetro
47103,"Lincoln County, Tennessee",none,Nonmetro
47105,"Loudon County, Tennessee",none,Metro
47107,"McMinn County, Tennessee",none,Nonmetro
47109,"McNairy County, Tennessee",none,Nonmetro
47111,"Macon County, Tennessee",none,Metro
47113,"Madison County, Tennessee",none,Metro
47115,"Marion County, Tennessee",none,Metro
47117,"Marshall County, Tennessee",none,Nonmetro
47119,"Maury County, Tennessee",none,Metro
47121,"Meigs County, Tennessee",none,Nonmetro
47123,"Monroe County, Tennessee",none,Nonmetro
47125,"Montgomery County, Tennessee",none,Metro
47127,"Moore County, Tennessee",none,Nonmetro
47129,"Morgan County, Tennessee",high,Metro
47131,"Obion County, Tennessee",high,Nonmetro
47133,"Overton County, Tennessee",none,Nonmetro
47135,"Perry County, Tennessee",high,Nonmetro
47137,"Pickett County, Tennessee",high,Nonmetro
47139,"Polk County, Tennessee",none,Metro
47141,"Putnam County, Tennessee",none,Nonmetro
47143,"Rhea County, Tennessee",none,Nonmetro
47145,"Roane County, Tennessee",none,Metro
47147,"Robertson County, Tennessee",none,Metro
47149,"Rutherford County, Tennessee",none,Metro
47151,"Scott County, Tennessee",both,Nonmetro
47153,"Sequatchie County, Tennessee",none,Metro
47155,"Sevier County, Tennessee",none,Nonmetro
47157,"Shelby County, Tennessee",none,Metro
47159,"Smith County, Tennessee",none,Metro
47161,"Stewart County, Tennessee",none,Nonmetro
47163,"Sullivan County, Tennessee",none,Metro
47165,"Sumner County, Tennessee",none,Metro
47167,"Tipton County, Tennessee",none,Metro
47169,"Trousdale County, Tennessee",none,Metro
47171,"Unicoi County, Tennessee",none,Metro
47173,"Union County, Tennessee",high,Metro
47175,"Van Buren County, Tennessee",none,Nonmetro
47177,"Warren County, Tennessee",high,Nonmetro
47179,"Washington County, Tennessee",none,Metro
47181,"Wayne County, Tennessee",none,Nonmetro
47183,"Weakley County, Tennessee",high,Nonmetro
47185,"White County, Tennessee",none,Nonmetro
47187,"Williamson County, Tennessee",none,Metro
47189,"Wilson County, Tennessee",none,Metro
48001,"Anderson County, Texas",none,Nonmetro
48003,"Andrews County, Texas",none,Nonmetro
48005,"Angelina County, Texas",none,Nonmetro
48007,"Aransas County, Texas",high,Metro
48009,"Archer County, Texas",none,Metro
48011,"Armstrong County, Texas",none,Metro
48013,"Atascosa County, Texas",none,Metro
48015,"Austin County, Texas",none,Metro
48017,"Bailey County, Texas",none,Nonmetro
48019,"Bandera County, Texas",none,Metro
48021,"Bastrop County, Texas",none,Metro
48023,"Baylor County, Texas",none,Nonmetro
48025,"Bee County, Texas",both,Nonmetro
48027,"Bell County, Texas",none,Metro
48029,"Bexar County, Texas",none,Metro
48031,"Blanco County, Texas",none,Nonmetro
48033,"Borden County, Texas",none,Nonmetro
48035,"Bosque County, Texas",none,Nonmetro
48037,"Bowie County, Texas",none,Metro
48039,"Brazoria County, Texas",none,Metro
48041,"Brazos County, Texas",both,Metro
48043,"Brewster County, Texas",none,Nonmetro
48045,"Briscoe County, Texas",none,Nonmetro
48047,"Brooks County, Texas",both,Nonmetro
48049,"Brown County, Texas",none,Nonmetro
48051,"Burleson County, Texas",none,Metro
48053,"Burnet County, Texas",none,Nonmetro
48055,"Caldwell County, Texas",none,Metro
48057,"Calhoun County, Texas",none,Nonmetro
48059,"Callahan County, Texas",none,Metro
48061,"Cameron County, Texas",both,Metro
48063,"Camp County, Texas",none,Nonmetro
48065,"Carson County, Texas",none,Metro
48067,"Cass County, Texas",none,Nonmetro
48069,"Castro County, Texas",none,Nonmetro
48071,"Chambers County, Texas",none,Metro
48073,"Cherokee County, Texas",none,Nonmetro
48075,"Childress County, Texas",none,Nonmetro
48077,"Clay County, Texas",none,Metro
48079,"Cochran County, Texas",high,Nonmetro
48081,"Coke County, Texas",none,Nonmetro
48083,"Coleman County, Texas",none,Nonmetro
48085,"Collin County, Texas",none,Metro
48087,"Collingsworth County, Texas",none,Nonmetro
48089,"Colorado County, Texas",none,Nonmetro
48091,"Comal County, Texas",none,Metro
48093,"Comanche County, Texas",none,Nonmetro
48095,"Concho County, Texas",none,Nonmetro
48097,"Cooke County, Texas",none,Nonmetro
48099,"Coryell County, Texas",none,Metro
48101,"Cottle County, Texas",high,Nonmetro
48103,"Crane County, Texas",none,Nonmetro
48105,"Crockett County, Texas",none,Nonmetro
48107,"Crosby County, Texas",both,Metro
48109,"Culberson County, Texas",high,Nonmetro
48111,"Dallam County, Texas",none,Nonmetro
48113,"Dallas County, Texas",none,Metro
48115,"Dawson County, Texas",high,Nonmetro
48117,"Deaf Smith County, Texas",none,Nonmetro
48119,"Delta County, Texas",high,Nonmetro
48121,"Denton County, Texas",none,Metro
48123,"DeWitt County, Texas",none,Nonmetro
48125,"Dickens County, Texas",none,Nonmetro
48127,"Dimmit County, Texas",both,Nonmetro
48129,"Donley County, Texas",none,Nonmetro
48131,"Duval County, Texas",both,Nonmetro
48133,"Eastland County, Texas",none,Nonmetro
48135,"Ector County, Texas",none,Metro
48137,"Edwards County, Texas",persistent,Nonmetro
48139,"Ellis County, Texas",none,Metro
48141,"El Paso County, Texas",both,Metro
48143,"Erath County, Texas",none,Nonmetro
48145,"Falls County, Texas",both,Metro
48147,"Fannin County, Texas",none,Nonmetro
48149,"Fayette County, Texas",none,Nonmetro
48151,"Fisher County, Texas",none,Nonmetro
48153,"Floyd County, Texas",persistent,Nonmetro
48155,"Foard County, Texas",none,Nonmetro
48157,"Fort Bend County, Texas",none,Metro
48159,"Franklin County, Texas",none,Nonmetro
48161,"Freestone County, Texas",none,Nonmetro
48163,"Frio County, Texas",both,Nonmetro
48165,"Gaines County, Texas",none,Nonmetro
48167,"Galveston County, Texas",none,Metro
48169,"Garza County, Texas",none,Nonmetro
48171,"Gillespie County, Texas",none,Nonmetro
48173,"Glasscock County, Texas",none,Nonmetro
48175,"Goliad County, Texas",none,Metro
48177,"Gonzales County, Texas",none,Nonmetro
48179,"Gray County, Texas",none,Nonmetro
48181,"Grayson County, Texas",none,Metro
48183,"Gregg County, Texas",none,Metro
48185,"Grimes County, Texas",none,Nonmetro
48187,"Guadalupe County, Texas",none,Metro
48189,"Hale County, Texas",none,Nonmetro
48191,"Hall County, Texas",both,Nonmetro
48193,"Hamilton County, Texas",none,Nonmetro
48195,"Hansford County, Texas",none,Nonmetro
48197,"Hardeman County, Texas",none,Nonmetro
48199,"Hardin County, Texas",none,Metro
48201,"Harris County, Texas",none,Metro
48203,"Harrison County, Texas",none,Nonmetro
48205,"Hartley County, Texas",none,Nonmetro
48207,"Haskell County, Texas",high,Nonmetro
48209,"Hays County, Texas",none,Metro
48211,"Hemphill County, Texas",none,Nonmetro
48213,"Henderson County, Texas",none,Nonmetro
48215,"Hidalgo County, Texas",both,Metro
48217,"Hill County, Texas",none,Nonmetro
48219,"Hockley County, Texas",none,Nonmetro
48221,"Hood County, Texas",none,Metro
48223,"Hopkins County, Texas",none,Nonmetro
48225,"Houston County, Texas",both,Nonmetro
48227,"Howard County, Texas",none,Nonmetro
48229,"Hudspeth County, Texas",both,Metro
48231,"Hunt County, Texas",none,Metro
48233,"Hutchinson County, Texas",none,Nonmetro
48235,"Irion County, Texas",none,Metro
48237,"Jack County, Texas",none,Nonmetro
48239,"Jackson County, Texas",none,Nonmetro
48241,"Jasper County, Texas",none,Nonmetro
48243,"Jeff Davis County, Texas",none,Nonmetro
48245,"Jefferson County, Texas",none,Metro
48247,"Jim Hogg County, Texas",high,Nonmetro
48249,"Jim Wells County, Texas",both,Nonmetro
48251,"Johnson County, Texas",none,Metro
48253,"Jones County, Texas",none,Metro
48255,"Karnes County, Texas",persistent,Nonmetro
48257,"Kaufman County, Texas",none,Metro
48259,"Kendall County, Texas",none,Metro
48261,"Kenedy County, Texas",none,Nonmetro
48263,"Kent County, Texas",none,Nonmetro
48265,"Kerr County, Texas",none,Nonmetro
48267,"Kimble County, Texas",high,Nonmetro
48269,"King County, Texas",none,Nonmetro
48271,"Kinney County, Texas",persistent,Nonmetro
48273,"Kleberg County, Texas",both,Nonmetro
48275,"Knox County, Texas",none,Nonmetro
48277,"Lamar County, Texas",none,Nonmetro
48279,"Lamb County, Texas",persistent,Nonmetro
48281,"Lampasas County, Texas",none,Metro
48283,"La Salle County, Texas",persistent,Nonmetro
48285,"Lavaca County, Texas",none,Nonmetro
48287,"Lee County, Texas",none,Nonmetro
48289,"Leon County, Texas",none,Nonmetro
48291,"Liberty County, Texas",none,Metro
48293,"Limestone County, Texas",none,Nonmetro
48295,"Lipscomb County, Texas",none,Nonmetro
48297,"Live Oak County, Texas",none,Nonmetro
48299,"Llano County, Texas",none,Nonmetro
48301,"Loving County, Texas",none,Nonmetro
48303,"Lubbock County, Texas",none,Metro
48305,"Lynn County, Texas",none,Metro
48307,"McCulloch County, Texas",persistent,Nonmetro
48309,"McLennan County, Texas",none,Metro
48311,"McMullen County, Texas",none,Nonmetro
48313,"Madison County, Texas",none,Nonmetro
48315,"Marion County, Texas",persistent,Nonmetro
48317,"Martin County, Texas",none,Metro
48319,"Mason County, Texas",none,Nonmetro
48321,"Matagorda County, Texas",none,Nonmetro
48323,"Maverick County, Texas",both,Nonmetro
48325,"Medina County, Texas",none,Metro
48327,"Menard County, Texas",none,Nonmetro
48329,"Midland County, Texas",none,Metro
48331,"Milam County, Texas",none,Nonmetro
48333,"Mills County, Texas",none,Nonmetro
48335,"Mitchell County, Texas",none,Nonmetro
48337,"Montague County, Texas",none,Nonmetro
48339,"Montgomery County, Texas",none,Metro
48341,"Moore County, Texas",none,Nonmetro
48343,"Morris County, Texas",none,Nonmetro
48345,"Motley County, Texas",none,Nonmetro
48347,"Nacogdoches County, Texas",high,Nonmetro
48349,"Navarro County, Texas",none,Nonmetro
48351,"Newton County, Texas",high,Metro
48353,"Nolan County, Texas",none,Nonmetro
48355,"Nueces County, Texas",none,Metro
48357,"Ochiltree County, Texas",none,Nonmetro
48359,"Oldham County, Texas",none,Metro
48361,"Orange County, Texas",none,Metro
48363,"Palo Pinto County, Texas",none,Nonmetro
48365,"Panola County, Texas",none,Nonmetro
48367,"Parker County, Texas",none,Metro
48369,"Parmer County, Texas",none,Nonmetro
48371,"Pecos County, Texas",none,Nonmetro
48373,"Polk County, Texas",none,Nonmetro
48375,"Potter County, Texas",high,Metro
48377,"Presidio County, Texas",both,Nonmetro
48379,"Rains County, Texas",none,Nonmetro
48381,"Randall County, Texas",none,Metro
48383,"Reagan County, Texas",none,Nonmetro
48385,"Real County, Texas",both,Nonmetro
48387,"Red River County, Texas",none,Nonmetro
48389,"Reeves County, Texas",persistent,Nonmetro
48391,"Refugio County, Texas",none,Nonmetro
48393,"Roberts County, Texas",none,Nonmetro
48395,"Robertson County, Texas",persistent,Metro
48397,"Rockwall County, Texas",none,Metro
48399,"Runnels County, Texas",none,Nonmetro
48401,"Rusk County, Texas",none,Metro
48403,"Sabine County, Texas",high,Nonmetro
48405,"San Augustine County, Texas",both,Nonmetro
48407,"San Jacinto County, Texas",none,Nonmetro
48409,"San Patricio County, Texas",none,Metro
48411,"San Saba County, Texas",none,Nonmetro
48413,"Schleicher County, Texas",none,Nonmetro
48415,"Scurry County, Texas",none,Nonmetro
48417,"Shackelford County, Texas",none,Nonmetro
48419,"Shelby County, Texas",high,Nonmetro
48421,"Sherman County, Texas",none,Nonmetro
48423,"Smith County, Texas",none,Metro
48425,"Somervell County, Texas",high,Metro
48427,"Starr County, Texas",both,Nonmetro
48429,"Stephens County, Texas",high,Nonmetro
48431,"Sterling County, Texas",none,Nonmetro
48433,"Stonewall County, Texas",none,Nonmetro
48435,"Sutton County, Texas",none,Nonmetro
48437,"Swisher County, Texas",high,Nonmetro
48439,"Tarrant County, Texas",none,Metro
48441,"Taylor County, Texas",none,Metro
48443,"Terrell County, Texas",none,Nonmetro
48445,"Terry County, Texas",none,Nonmetro
48447,"Throckmorton County, Texas",none,Nonmetro
48449,"Titus County, Texas",none,Nonmetro
48451,"Tom Green County, Texas",none,Metro
48453,"Travis County, Texas",none,Metro
48455,"Trinity County, Texas",none,Nonmetro
48457,"Tyler County, Texas",none,Nonmetro
48459,"Upshur County, Texas",none,Metro
48461,"Upton County, Texas",none,Nonmetro
48463,"Uvalde County, Texas",persistent,Nonmetro
48465,"Val Verde County, Texas",both,Nonmetro
48467,"Van Zandt County, Texas",none,Nonmetro
48469,"Victoria County, Texas",none,Metro
48471,"Walker County, Texas",high,Nonmetro
48473,"Waller County, Texas",none,Metro
48475,"Ward County, Texas",none,Nonmetro
48477,"Washington County, Texas",none,Nonmetro
48479,"Webb County, Texas",both,Metro
48481,"Wharton County, Texas",none,Nonmetro
48483,"Wheeler County, Texas",none,Nonmetro
48485,"Wichita County, Texas",none,Metro
48487,"Wilbarger County, Texas",none,Nonmetro
48489,"Willacy County, Texas",both,Nonmetro
48491,"Williamson County, Texas",none,Metro
48493,"Wilson County, Texas",none,Metro
48495,"Winkler County, Texas",none,Nonmetro
48497,"Wise County, Texas",none,Metro
48499,"Wood County, Texas",none,Nonmetro
48501,"Yoakum County, Texas",none,Nonmetro
48503,"Young County, Texas",none,Nonmetro
48505,"Zapata County, Texas",both,Nonmetro
48507,"Zavala County, Texas",both,Nonmetro
49001,"Beaver County, Utah",none,Nonmetro
49003,"Box Elder County, Utah",none,Metro
49005,"Cache County, Utah",none,Metro
49007,"Carbon County, Utah",none,Nonmetro
49009,"Daggett County, Utah",none,Nonmetro
49011,"Davis County, Utah",none,Metro
49013,"Duchesne County, Utah",none,Nonmetro
49015,"Emery County, Utah",none,Nonmetro
49017,"Garfield County, Utah",none,Nonmetro
49019,"Grand County, Utah",none,Nonmetro
49021,"Iron County, Utah",none,Nonmetro
49023,"Juab County, Utah",none,Metro
49025,"Kane County, Utah",none,Nonmetro
49027,"Millard County, Utah",none,Nonmetro
49029,"Morgan County, Utah",none,Metro
49031,"Piute County, Utah",none,Nonmetro
49033,"Rich County, Utah",none,Nonmetro
49035,"Salt Lake County, Utah",none,Metro
49037,"San Juan County, Utah",both,Nonmetro
49039,"Sanpete County, Utah",none,Nonmetro
49041,"Sevier County, Utah",none,Nonmetro
49043,"Summit County, Utah",none,Nonmetro
49045,"Tooele County, Utah",none,Metro
49047,"Uintah County, Utah",none,Nonmetro
49049,"Utah County, Utah",none,Metro
49051,"Wasatch County, Utah",none,Nonmetro
49053,"Washington County, Utah",none,Metro
49055,"Wayne County, Utah",none,Nonmetro
49057,"Weber County, Utah",none,Metro
50001,"Addison County, Vermont",none,Nonmetro
50003,"Bennington County, Vermont",none,Nonmetro
50005,"Caledonia County, Vermont",none,Nonmetro
50007,"Chittenden County, Vermont",none,Metro
50009,"Essex County, Vermont",none,Nonmetro
50011,"Franklin County, Vermont",none,Metro
50013,"Grand Isle County, Vermont",none,Metro
50015,"Lamoille County, Vermont",none,Nonmetro
50017,"Orange County, Vermont",none,Nonmetro
50019,"Orleans County, Vermont",none,Nonmetro
50021,"Rutland County, Vermont",none,Nonmetro
50023,"Washington County, Vermont",none,Nonmetro
50025,"Windham County, Vermont",none,Nonmetro
50027,"Windsor County, Vermont",none,Nonmetro
51001,"Accomack County, Virginia",none,Nonmetro
51003,"Albemarle County, Virginia",none,Metro
51005,"Alleghany County, Virginia",none,Nonmetro
51007,"Amelia County, Virginia",none,Metro
51009,"Amherst County, Virginia",none,Metro
51011,"Appomattox County, Virginia",none,Metro
51013,"Arlington County, Virginia",none,Metro
51015,"Augusta County, Virginia",none,Metro
51017,"Bath County, Virginia",none,Nonmetro
51019,"Bedford County, Virginia",none,Metro
51021,"Bland County, Virginia",none,Nonmetro
51023,"Botetourt County, Virginia",none,Metro
51025,"Brunswick County, Virginia",high,Nonmetro
51027,"Buchanan County, Virginia",high,Nonmetro
51029,"Buckingham County, Virginia",none,Metro
51031,"Campbell County, Virginia",none,Metro
51033,"Caroline County, Virginia",none,Metro
51035,"Carroll County, Virginia",none,Nonmetro
51036,"Charles City County, Virginia",none,Metro
51037,"Charlotte County, Virginia",high,Nonmetro
51041,"Chesterfield County, Virginia",none,Metro
51043,"Clarke County, Virginia",none,Metro
51045,"Craig County, Virginia",none,Metro
51047,"Culpeper County, Virginia",none,Metro
51049,"Cumberland County, Virginia",none,Nonmetro
51051,"Dickenson County, Virginia",high,Nonmetro
51053,"Dinwiddie County, Virginia",none,Metro
51057,"Essex County, Virginia",none,Nonmetro
51059,"Fairfax County, Virginia",none,Metro
51061,"Fauquier County, Virginia",none,Metro
51063,"Floyd County, Virginia",none,Metro
51065,"Fluvanna County, Virginia",none,Metro
51067,"Franklin County, Virginia",none,Metro
51069,"Frederick County, Virginia",none,Metro
51071,"Giles County, Virginia",none,Metro
51073,"Gloucester County, Virginia",none,Metro
51075,"Goochland County, Virginia",none,Metro
51077,"Grayson County, Virginia",high,Nonmetro
51079,"Greene County, Virginia",none,Metro
51081,"Greensville County, Virginia",none,Nonmetro
51083,"Halifax County, Virginia",none,Nonmetro
51085,"Hanover County, Virginia",none,Metro
51087,"Henrico County, Virginia",none,Metro
51089,"Henry County, Virginia",none,Nonmetro
51091,"Highland County, Virginia",none,Nonmetro
51093,"Isle of Wight County, Virginia",none,Metro
51095,"James City County, Virginia",none,Metro
51097,"King and Queen County, Virginia",none,Nonmetro
51099,"King George County, Virginia",none,Nonmetro
51101,"King William County, Virginia",none,Metro
51103,"Lancaster County, Virginia",none,Nonmetro
51105,"Lee County, Virginia",both,Nonmetro
51107,"Loudoun County, Virginia",none,Metro
51109,"Louisa County, Virginia",none,Nonmetro
51111,"Lunenburg County, Virginia",none,Nonmetro
51113,"Madison County, Virginia",none,Nonmetro
51115,"Mathews County, Virginia",none,Metro
51117,"Mecklenburg County, Virginia",none,Nonmetro
51119,"Middlesex County, Virginia",none,Nonmetro
51121,"Montgomery County, Virginia",high,Metro
51125,"Nelson County, Virginia",none,Metro
51127,"New Kent County, Virginia",none,Metro
51131,"Northampton County, Virginia",persistent,Nonmetro
51133,"Northumberland County, Virginia",none,Nonmetro
51135,"Nottoway County, Virginia",none,Nonmetro
51137,"Orange County, Virginia",none,Nonmetro
51139,"Page County, Virginia",none,Nonmetro
51141,"Patrick County, Virginia",none,Nonmetro
51143,"Pittsylvania County, Virginia",none,Nonmetro
51145,"Powhatan County, Virginia",none,Metro
51147,"Prince Edward County, Virginia",none,Nonmetro
51149,"Prince George County, Virginia",none,Metro
51153,"Prince William County, Virginia",none,Metro
51155,"Pulaski County, Virginia",none,Metro
51157,"Rappahannock County, Virginia",none,Metro
51159,"Richmond County, Virginia",none,Nonmetro
51161,"Roanoke County, Virginia",none,Metro
51163,"Rockbridge County, Virginia",none,Nonmetro
51165,"Rockingham County, Virginia",none,Metro
51167,"Russell County, Virginia",high,Nonmetro
51169,"Scott County, Virginia",none,Metro
51171,"Shenandoah County, Virginia",none,Nonmetro
51173,"Smyth County, Virginia",none,Nonmetro
51175,"Southampton County, Virginia",none,Nonmetro
51177,"Spotsylvania County, Virginia",none,Metro
51179,"Stafford County, Virginia",none,Metro
51181,"Surry County, Virginia",none,Nonmetro
51183,"Sussex County, Virginia",none,Metro
51185,"Tazewell County, Virginia",none,Nonmetro
51187,"Warren County, Virginia",none,Metro
51191,"Washington County, Virginia",none,Metro
51193,"Westmoreland County, Virginia",none,Nonmetro
51195,"Wise County, Virginia",high,Nonmetro
51197,"Wythe County, Virginia",none,Nonmetro
51199,"York County, Virginia",none,Metro
51510,"Alexandria city, Virginia",none,Metro
51520,"Bristol city, Virginia",high,Metro
51530,"Buena Vista city, Virginia",high,Nonmetro
51540,"Charlottesville city, Virginia",high,Metro
51550,"Chesapeake city, Virginia",none,Metro
51570,"Colonial Heights city, Virginia",none,Metro
51580,"Covington city, Virginia",none,Nonmetro
51590,"Danville city, Virginia",high,Nonmetro
51595,"Emporia city, Virginia",high,Nonmetro
51600,"Fairfax city, Virginia",none,Metro
51610,"Falls Church city, Virginia",none,Metro
51620,"Franklin city, Virginia",none,Nonmetro
51630,"Fredericksburg city, Virginia",none,Metro
51640,"Galax city, Virginia",high,Nonmetro
51650,"Hampton city, Virginia",none,Metro
51660,"Harrisonburg city, Virginia",high,Metro
51670,"Hopewell city, Virginia",high,Metro
51678,"Lexington city, Virginia",high,Nonmetro
51680,"Lynchburg city, Virginia",none,Metro
51683,"Manassas city, Virginia",none,Metro
51685,"Manassas Park city, Virginia",none,Metro
51690,"Martinsville city, Virginia",high,Nonmetro
51700,"Newport News city, Virginia",none,Metro
51710,"Norfolk city, Virginia",none,Metro
51720,"Norton city, Virginia",high,Nonmetro
51730,"Petersburg city, Virginia",high,Metro
51735,"Poquoson city, Virginia",none,Metro
51740,"Portsmouth city, Virginia",none,Metro
51750,"Radford city, Virginia",high,Metro
51760,"Richmond city, Virginia",high,Metro
51770,"Roanoke city, Virginia",high,Metro
51775,"Salem city, Virginia",none,Metro
51790,"Staunton city, Virginia",none,Metro
51800,"Suffolk city, Virginia",none,Metro
51810,"Virginia Beach city, Virginia",none,Metro
51820,"Waynesboro city, Virginia",none,Metro
51830,"Williamsburg city, Virginia",high,Metro
51840,"Winchester city, Virginia",none,Metro
53001,"Adams County, Washington",high,Nonmetro
53003,"Asotin County, Washington",none,Metro
53005,"Benton County, Washington",none,Metro
53007,"Chelan County, Washington",none,Metro
53009,"Clallam County, Washington",none,Nonmetro
53011,"Clark County, Washington",none,Metro
53013,"Columbia County, Washington",none,Metro
53015,"Cowlitz County, Washington",none,Metro
53017,"Douglas County, Washington",none,Metro
53019,"Ferry County, Washington",none,Nonmetro
53021,"Franklin County, Washington",none,Metro
53023,"Garfield County, Washington",none,Nonmetro
53025,"Grant County, Washington",none,Nonmetro
53027,"Grays Harbor County, Washington",none,Nonmetro
53029,"Island County, Washington",none,Nonmetro
53031,"Jefferson County, Washington",none,Nonmetro
53033,"King County, Washington",none,Metro
53035,"Kitsap County, Washington",none,Metro
53037,"Kittitas County, Washington",none,Nonmetro
53039,"Klickitat County, Washington",none,Nonmetro
53041,"Lewis County, Washington",none,Nonmetro
53043,"Lincoln County, Washington",none,Nonmetro
53045,"Mason County, Washington",none,Nonmetro
53047,"Okanogan County, Washington",none,Nonmetro
53049,"Pacific County, Washington",none,Nonmetro
53051,"Pend Oreille County, Washington",none,Metro
53053,"Pierce County, Washington",none,Metro
53055,"San Juan County, Washington",none,Nonmetro
53057,"Skagit County, Washington",none,Metro
53059,"Skamania County, Washington",none,Metro
53061,"Snohomish County, Washington",none,Metro
53063,"Spokane County, Washington",none,Metro
53065,"Stevens County, Washington",none,Metro
53067,"Thurston County, Washington",none,Metro
53069,"Wahkiakum County, Washington",none,Nonmetro
53071,"Walla Walla County, Washington",none,Metro
53073,"Whatcom County, Washington",none,Metro
53075,"Whitman County, Washington",high,Nonmetro
53077,"Yakima County, Washington",none,Metro
54001,"Barbour County, West Virginia",high,Nonmetro
54003,"Berkeley County, West Virginia",none,Metro
54005,"Boone County, West Virginia",high,Metro
54007,"Braxton County, West Virginia",both,Nonmetro
54009,"Brooke County, West Virginia",none,Metro
54011,"Cabell County, West Virginia",high,Metro
54013,"Calhoun County, West Virginia",both,Nonmetro
54015,"Clay County, West Virginia",both,Metro
54017,"Doddridge County, West Virginia",none,Nonmetro
54019,"Fayette County, West Virginia",high,Metro
54021,"Gilmer County, West Virginia",persistent,Nonmetro
54023,"Grant County, West Virginia",none,Nonmetro
54025,"Greenbrier County, West Virginia",none,Nonmetro
54027,"Hampshire County, West Virginia",none,Metro
54029,"Hancock County, West Virginia",none,Metro
54031,"Hardy County, West Virginia",none,Nonmetro
54033,"Harrison County, West Virginia",none,Nonmetro
54035,"Jackson County, West Virginia",none,Nonmetro
54037,"Jefferson County, West Virginia",none,Metro
54039,"Kanawha County, West Virginia",none,Metro
54041,"Lewis County, West Virginia",high,Nonmetro
54043,"Lincoln County, West Virginia",both,Metro
54045,"Logan County, West Virginia",high,Nonmetro
54047,"McDowell County, West Virginia",both,Nonmetro
54049,"Marion County, West Virginia",none,Nonmetro
54051,"Marshall County, West Virginia",none,Metro
54053,"Mason County, West Virginia",none,Nonmetro
54055,"Mercer County, West Virginia",none,Nonmetro
54057,"Mineral County, West Virginia",none,Metro
54059,"Mingo County, West Virginia",both,Nonmetro
54061,"Monongalia County, West Virginia",high,Metro
54063,"Monroe County, West Virginia",none,Nonmetro
54065,"Morgan County, West Virginia",none,Nonmetro
54067,"Nicholas County, West Virginia",none,Nonmetro
54069,"Ohio County, West Virginia",none,Metro
54071,"Pendleton County, West Virginia",none,Nonmetro
54073,"Pleasants County, West Virginia",none,Nonmetro
54075,"Pocahontas County, West Virginia",none,Nonmetro
54077,"Preston County, West Virginia",none,Metro
54079,"Putnam County, West Virginia",none,Metro
54081,"Raleigh County, West Virginia",none,Metro
54083,"Randolph County, West Virginia",none,Nonmetro
54085,"Ritchie County, West Virginia",none,Nonmetro
54087,"Roane County, West Virginia",none,Nonmetro
54089,"Summers County, West Virginia",high,Nonmetro
54091,"Taylor County, West Virginia",none,Nonmetro
