Entity,Code,Year,99%,90%,80%,70%,60%,50%,40%,30%,20%,10%,Top 1%
Spain,ESP,2021,38.43,65.69,74.13,79.18,82.7,85.5,87.91,90.21,92.63,95.7,102.28
Spain,ESP,2022,37.79,65.98,74.43,79.41,82.92,85.63,88,90.2,92.51,95.46,101.65
Spain,ESP,2023,38.61,66.73,75.14,80.1,83.59,86.28,88.67,90.88,93.24,96.23,102.68
Sweden,SWE,1751,0.05,0.76,4.42,21.47,36.62,49.13,58.69,65.97,72.4,78.68,90.52
Sweden,SWE,1752,0.04,0.57,2.4,6.98,26.55,43.99,57.11,66.35,73.48,80.66,93.9
Sweden,SWE,1753,0.05,0.75,4.18,20.67,38.63,51.58,61.65,69.15,74.8,81.42,93.83
Sweden,SWE,1754,0.05,0.63,3.33,17.09,34.97,48.19,58.88,66.87,73.15,79.45,92.14
Sweden,SWE,1755,0.04,0.55,2.72,15.54,34.25,47.34,58.24,66.33,72.74,79.26,91.42
Sweden,SWE,1756,0.04,0.58,2.91,14.48,32.95,45.99,57.2,65.33,72.2,78.43,90.55
Sweden,SWE,1757,0.05,0.58,2.31,6.73,25.82,41.17,53.13,62.09,69.73,76.65,89.67
Sweden,SWE,1758,0.05,0.6,2.81,10.92,27.66,40.23,50.17,58.33,65.9,73.52,86.04
Sweden,SWE,1759,0.05,0.77,5.4,23.38,37.04,47.84,56.81,64.5,71.38,77.54,90.04
Sweden,SWE,1760,0.05,0.85,7.15,26.95,39.96,49.69,58.62,65.74,72.56,79.1,91.58
Sweden,SWE,1761,0.05,0.65,3.99,19.08,35.84,48.83,59.17,66.57,73.19,79.74,92.17
Sweden,SWE,1762,0.04,0.49,2.12,6.45,25.42,40.88,52.04,61.66,69.11,76.22,88.61
Sweden,SWE,1763,0.04,0.47,1.82,4.99,20.13,35.41,47.72,58.35,66.86,74.78,87.51
Sweden,SWE,1764,0.05,0.64,4.07,19.36,34.39,46.05,55.71,63.53,70.61,77.27,89.73
Sweden,SWE,1765,0.04,0.63,4.13,19.55,34.45,45.78,55,63.1,69.96,76.52,88.18
Sweden,SWE,1766,0.04,0.63,4.42,22.81,38.21,49.9,59.04,66.57,72.6,78.96,90.68
Sweden,SWE,1767,0.05,0.68,5.62,25.58,38.68,49.45,58.35,65.59,71.61,77.86,88.72
Sweden,SWE,1768,0.04,0.56,2.62,7.49,28.76,44.22,56.3,65.32,71.67,78.34,90.27
Sweden,SWE,1769,0.04,0.56,2.35,6.92,26.44,42.9,55.64,65.1,71.65,78.8,90.69
Sweden,SWE,1770,0.05,0.63,3.25,15.69,33.13,46.62,57.7,65.41,71.7,78.24,89.5
Sweden,SWE,1771,0.05,0.62,3.18,16.58,31.92,44.16,54.22,62.86,69.25,75.96,88.02
Sweden,SWE,1772,0.04,0.54,2.11,6.04,17.21,29.76,40.54,50.26,59.76,68.98,82.55
Sweden,SWE,1773,0.04,0.41,1.02,2.21,4.26,7.21,15.94,30.3,44.55,58.61,76.95
Sweden,SWE,1774,0.05,0.8,5.44,25.27,40.63,52.24,61.64,67.89,73.54,79.88,91.42
Sweden,SWE,1775,0.05,0.71,3.73,19.22,35.75,48.72,59.02,66.06,72.26,78.71,88.44
Sweden,SWE,1776,0.06,1.09,9.73,28.87,42,52.77,60.69,66.84,73.04,79.38,90.35
Sweden,SWE,1777,0.05,0.76,3.87,20.6,35.36,48.11,58.64,65.93,71.66,77.99,90.36
Sweden,SWE,1778,0.05,0.58,2.37,6.88,28.39,44.42,57.24,65.77,71.84,78.37,89.15
Sweden,SWE,1779,0.05,0.53,1.73,4.29,14.47,36.04,53.5,64.97,71.44,78.34,91.14
Sweden,SWE,1780,0.06,1.01,6.51,28.39,43.92,56.2,64.44,69.07,73.8,79.79,91.18
Sweden,SWE,1781,0.05,0.77,3.85,16.46,34.28,48.51,59.22,65.76,70.9,77.44,89.33
Sweden,SWE,1782,0.05,0.77,3.68,17.92,33.03,45.41,55.76,63.81,68.99,75.33,86.61
Sweden,SWE,1783,0.05,0.63,2.33,6.45,22.39,39.04,52.88,62.99,69.35,76.29,88.48
Sweden,SWE,1784,0.05,0.58,1.88,4.43,14.1,32.16,47.95,60.59,68.5,75.87,88.29
Sweden,SWE,1785,0.05,0.64,2.39,6.69,21.77,37.67,52.25,62.83,69.2,76.17,87.95
Sweden,SWE,1786,0.05,0.7,5.39,24.01,38.65,49.54,58.16,64.4,70.28,76.38,87.93
Sweden,SWE,1787,0.05,0.89,7.95,28.86,42.1,51.82,59.99,65.89,71.58,77.42,88.44
Sweden,SWE,1788,0.05,0.62,3.2,17.99,35.4,48.16,57.98,65.01,71.24,77.26,87.74
Sweden,SWE,1789,0.04,0.58,2.63,10.97,24.76,34.84,44.62,55.29,65.38,73.99,86.53
Sweden,SWE,1790,0.05,0.65,3.06,12.51,27.09,39.19,49.92,59.8,67.76,75.1,87.41
Sweden,SWE,1791,0.05,0.77,5.14,24.13,38.82,49.43,58.09,64.58,70.46,76.42,87.68
Sweden,SWE,1792,0.05,0.69,5.04,25.65,41.75,53.52,61.99,68.05,73.17,78.83,89.56
Sweden,SWE,1793,0.05,0.73,4.46,24.59,41.3,52.8,61.44,67.48,72.84,78.69,89.48
Sweden,SWE,1794,0.05,0.87,5.4,25.53,41.49,52.91,61.6,67.74,73.12,78.81,89.43
Sweden,SWE,1795,0.05,0.7,3.41,17.97,35,46.98,56.66,63.64,69.59,75.39,85.82
Sweden,SWE,1796,0.05,0.68,3.54,20.43,39.69,51.93,61.22,67.61,72.81,78.39,89.62
Sweden,SWE,1797,0.05,0.73,5.2,27.77,42.93,53.8,61.96,68,73.35,78.54,89.92
Sweden,SWE,1798,0.05,0.89,7.75,29.12,43.65,54.45,62.52,68.38,73.49,78.61,89.44
Sweden,SWE,1799,0.05,0.79,5.37,26.37,40.88,51.57,59.97,66.16,71.47,76.77,87.18
Sweden,SWE,1800,0.04,0.52,1.85,5.4,24.61,40.79,51.85,60.49,67.37,73.93,84.73
Sweden,SWE,1801,0.05,0.62,2.92,17.27,35.77,48.57,57.69,64.9,71.22,76.93,87.54
Sweden,SWE,1802,0.05,0.79,5.83,27.15,42.79,53.34,60.88,66.87,72.31,77.73,88.78
Sweden,SWE,1803,0.05,0.85,6.65,27.08,42.16,52.85,60.46,66.75,72.32,77.85,89
Sweden,SWE,1804,0.05,0.89,8.27,27.2,41.28,51.81,59.42,65.64,71.25,76.81,87.89
Sweden,SWE,1805,0.06,0.96,8.94,28.79,43.07,53.44,60.91,66.92,72.25,77.88,88.88
Sweden,SWE,1806,0.04,0.59,2.85,17.98,34.53,47.68,57.07,64.29,70.77,76.87,87.92
Sweden,SWE,1807,0.05,0.84,6.53,25.29,39.2,50.12,58.2,64.42,70.31,76.35,87.22
Sweden,SWE,1808,0.05,0.58,2.54,8.07,21.39,33.48,45.35,55.4,63.57,71.67,83.97
Sweden,SWE,1809,0.05,0.58,2.09,5.51,14.94,27.21,38.3,48.54,57.83,67.31,81.59
Sweden,SWE,1810,0.05,0.6,2.33,7.71,23.98,37.84,49.2,57.99,65.27,73,84.81
Sweden,SWE,1811,0.05,0.64,2.9,14.35,30.47,42.59,52.75,60.89,67.89,75.09,86.96
Sweden,SWE,1812,0.05,0.68,3.18,20.41,33.97,44.1,52.59,60.04,66.32,73.1,84.62
Sweden,SWE,1813,0.06,0.76,3.22,17.71,33.3,45.58,54.86,62.39,68.63,75.29,86.93
Sweden,SWE,1814,0.05,0.73,3.33,20.91,37.19,49.75,58.79,65.41,71.18,77.31,88.28
Sweden,SWE,1815,0.06,0.86,5.87,26.29,40.67,51.99,60.43,66.8,72.29,78.28,89.08
Sweden,SWE,1816,0.05,0.85,8.45,30.79,44.84,55.36,62.71,68.46,73.71,79.23,89.44
Sweden,SWE,1817,0.06,0.9,6.33,26.88,41.55,52.24,60.26,66.32,71.76,77.49,88.34
Sweden,SWE,1818,0.06,0.96,6.19,26.12,40.55,51.32,59.22,65.69,71.33,77.33,88.61
Sweden,SWE,1819,0.05,0.8,4.18,19.93,35,46.43,55.63,62.86,69.03,75.37,86.59
Sweden,SWE,1820,0.06,1.02,7.03,27.1,40.47,50.79,58.87,65.23,71.04,77.08,87.49
Sweden,SWE,1821,0.05,0.76,3.25,18.29,36.37,48.85,58.29,65.3,71.49,77.81,88.53
Sweden,SWE,1822,0.06,1.17,13.23,32.4,44.9,54.77,61.91,67.7,73.08,78.77,89.2
Sweden,SWE,1823,0.07,1.73,21.69,37.88,48.52,56.94,63.32,68.81,73.82,79.33,89.44
Sweden,SWE,1824,0.07,1.62,18.28,35.79,48.31,57.35,63.8,69.5,74.5,80.26,90.54
Sweden,SWE,1825,0.06,1.58,20.1,36.52,48.8,58.08,64.48,70.3,75.12,80.62,90.4
Sweden,SWE,1826,0.06,1.25,17.56,34.4,46.15,55.28,62.3,67.89,73.04,78.55,88.56
Sweden,SWE,1827,0.07,1.6,18.07,33.36,44.25,52.87,60.26,66.13,71.72,77.39,87.49
Sweden,SWE,1828,0.06,0.87,4.77,23.25,36.59,46.68,55.14,62.69,69.12,75.88,87.12
Sweden,SWE,1829,0.05,0.72,4.12,22.62,35.78,45.64,54.05,61.44,67.69,74.48,85.25
Sweden,SWE,1830,0.06,1.05,12.59,31.59,42.97,52.11,59.69,65.83,71.28,76.97,87.45
Sweden,SWE,1831,0.05,0.85,7.97,28.55,40.61,50.15,57.75,63.97,69.48,75.44,85.72
Sweden,SWE,1832,0.06,1.05,8.4,29.01,42.03,51.76,59.36,65.57,71.28,77.34,87.92
Sweden,SWE,1833,0.06,1.17,13.8,32.33,44.28,53.67,61.29,67.62,73.08,79.11,89.3
Sweden,SWE,1834,0.06,1.11,10.48,27.4,37.42,46.23,54.36,62.07,69.26,76.25,87.54
Sweden,SWE,1835,0.07,2.31,24.7,40.04,51.07,59.22,65.54,70.66,75.4,80.67,90.21
Sweden,SWE,1836,0.07,1.59,19.3,36.95,48.98,57.64,64.26,69.56,74.17,79.34,88.93
Sweden,SWE,1837,0.05,0.83,7.11,29.03,41.5,51.38,58.81,65.19,70.73,76.27,86.37
Sweden,SWE,1838,0.06,1.1,9.23,28.97,40.96,50.42,57.9,64.35,70.32,76.16,86.44
Sweden,SWE,1839,0.06,1.13,8.49,27.21,39.39,49.14,57.21,64.34,70.65,76.95,87.59
Sweden,SWE,1840,0.07,1.68,18.22,35.04,46.11,55.09,62.44,68.03,73.1,78.67,88.67
Sweden,SWE,1841,0.06,1.72,20.68,37.18,48.64,57.37,64.27,69.45,74.21,79.51,89.23
Sweden,SWE,1842,0.06,1.24,13.05,32.28,44.75,54.73,62.16,67.96,73.28,78.91,88.99
Sweden,SWE,1843,0.06,1.49,13.75,32.91,45.02,54.42,61.66,67.35,72.54,78.06,88.02
Sweden,SWE,1844,0.07,1.73,12.56,33.94,46.51,55.88,63,68.51,73.65,79.09,88.9
Sweden,SWE,1845,0.07,1.95,21.43,38.53,49.92,58.34,64.9,70.04,74.93,80.16,89.92
