Entity,Code,Day,0-17 years,18-29 years,25-49 years,45-54 years,50-54 years,40-49 years,30-39 years,25-34 years,18-24 years,50-59 years,55-64 years,60-69 years,60-64 years,55-59 years,65-69 years,70-74 years,75+ years,80+ years,75-79,70-79 years,65-74 years,12-17 years,20-29,12-15 years,16-19 years,5-11 years,80-89 years,15-17 years,5-9 years,10-14 years,90+ years,0-19 years,12-64 years,65+ years
Argentina,ARG,2022-11-28,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.03,,,,,86.46,,,,,,,
Argentina,ARG,2022-11-29,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.03,,,,,86.46,,,,,,,
Argentina,ARG,2022-11-30,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.03,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-01,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.03,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-02,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-03,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-04,,83.58,,,,90.58,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-05,,83.58,,,,90.59,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-06,,83.58,,,,90.59,89.92,,,79.83,,76.99,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-07,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-08,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-09,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-10,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-11,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-12,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-13,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-14,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-15,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-16,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-17,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-18,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-19,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-20,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.04,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-21,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-22,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-23,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-24,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-25,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-26,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-27,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-28,,83.58,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-29,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-30,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2022-12-31,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-01,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-02,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-03,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-04,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-05,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.05,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-06,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-07,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-08,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-09,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-10,,83.59,,,,90.59,89.92,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-11,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-12,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-13,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-14,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-15,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-16,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.06,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-17,,83.59,,,,90.59,89.93,,,79.83,,77,,,,,,,,83.96,,65.07,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-18,,83.6,,,,90.59,89.93,,,79.84,,77,,,,,,,,83.96,,65.07,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-19,,83.6,,,,90.59,89.93,,,79.84,,77,,,,,,,,83.96,,65.07,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-20,,83.6,,,,90.59,89.93,,,79.84,,77,,,,,,,,83.96,,65.08,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-21,,83.6,,,,90.59,89.94,,,79.84,,77,,,,,,,,83.96,,65.08,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-22,,83.6,,,,90.59,89.94,,,79.84,,77,,,,,,,,83.96,,65.08,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-23,,83.61,,,,90.6,89.94,,,79.84,,77,,,,,,,,83.96,,65.08,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-24,,83.61,,,,90.6,89.94,,,79.84,,77,,,,,,,,83.96,,65.08,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-25,,83.61,,,,90.6,89.94,,,79.84,,77,,,,,,,,83.96,,65.09,,,,,86.46,,,,,,,
Argentina,ARG,2023-01-26,,83.62,,,,90.6,89.94,,,79.84,,77,,,,,,,,83.96,,65.09,,,,,86.47,,,,,,,
Argentina,ARG,2023-01-27,,83.62,,,,90.6,89.95,,,79.84,,77,,,,,,,,83.96,,65.09,,,,,86.47,,,,,,,
Argentina,ARG,2023-01-28,,83.62,,,,90.6,89.95,,,79.84,,77,,,,,,,,83.96,,65.1,,,,,86.47,,,,,,,
Argentina,ARG,2023-01-29,,83.62,,,,90.6,89.95,,,79.84,,77,,,,,,,,83.96,,65.1,,,,,86.47,,,,,,,
Argentina,ARG,2023-01-30,,83.63,,,,90.6,89.95,,,79.84,,77,,,,,,,,83.96,,65.1,,,,,86.47,,,,,,,
